image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0061,1.0,2810.0,0.025217171758413315,0.437626537922442,1.1926022553827096,0.0,0.4657109274202138,False,top_0.750
0062,1.0,3410.0,0.6498271226882935,0.39038351459645104,1.1926022553827096,0.0,0.6100526593211861,True,top_0.750
0063,1.0,2750.0,0.2215568870306015,0.40867885272700255,1.1926022553827096,0.0,0.507558934939401,True,top_0.750
0064,1.0,3064.0,0.22408704459667206,0.3251618380558209,1.1926022553827096,0.0,0.4873122206631232,False,top_0.750
0065,1.0,2642.0,0.1370498389005661,0.29785794813979705,1.1926022553827096,0.0,0.45872694676009074,False,top_0.750
0066,1.0,1749.0,0.43695706129074097,0.3264887063655031,1.1926022553827096,0.0,0.5408614419140609,True,top_0.750
0067,1.0,1544.0,0.08383233845233917,0.3017393003713113,1.1926022553827096,0.0,0.4463929097059126,False,top_0.750
0068,1.0,864.0,0.665935754776001,0.25300146412884333,1.1926022553827096,0.0,0.579734304726211,True,top_0.750
0069,1.0,763.0,0.6195496320724487,0.14158470959361663,1.1926022553827096,0.0,0.5402835854165163,True,top_0.750
0070,1.0,571.0,0.13317027688026428,0.12599293909973522,1.1926022553827096,0.0,0.41479080399499985,False,top_0.750
0071,1.0,600.0,0.6435860395431519,0.18198362147406733,1.1926022553827096,0.0,0.5563924152543047,True,top_0.750
0072,1.0,611.0,0.8543476462364197,0.2483739837398374,1.1926022553827096,0.0,0.6256804074940643,True,top_0.750
0073,1.0,550.0,0.4932951033115387,0.23615285530270502,1.1926022553827096,0.0,0.532361989653561,True,top_0.750
0074,1.0,849.0,0.38761913776397705,0.1496826516220028,1.1926022553827096,0.0,0.48432544734649496,False,top_0.750
0075,1.0,614.0,0.11621826887130737,0.2184276058342227,1.1926022553827096,0.0,0.4336614686763825,False,top_0.750
0076,1.0,1592.0,0.23058108985424042,0.362147406733394,1.1926022553827096,0.0,0.4981821241469086,True,top_0.750
0077,1.0,3901.0,0.1351100653409958,0.5684931506849316,1.1926022553827096,0.0,0.5259008040064819,True,top_0.750
0078,1.0,2862.0,0.004216918256133795,0.5411230856494611,1.1926022553827096,0.0,0.4863350009763987,False,top_0.750
0079,1.0,9658.0,0.1030614823102951,0.7077531877473252,1.1926022553827096,0.0,0.552703667514405,True,top_0.750
0080,1.0,9328.0,0.18554440140724182,0.762589928057554,1.1926022553827096,0.0,0.587033582366199,True,top_0.750
0081,1.0,8255.0,0.11284473538398743,0.7155239663690734,1.1926022553827096,0.0,0.5570921754382652,True,top_0.750
0082,1.0,8181.0,0.22290630638599396,0.7356352845967089,1.1926022553827096,0.0,0.5896353977456756,True,top_0.750
0083,1.0,7896.0,0.26161760091781616,0.7275407721367364,1.1926022553827096,0.0,0.5972895932636382,True,top_0.750
0084,1.0,5501.0,0.17947204411029816,0.7041730670762929,1.1926022553827096,0.0,0.5709112777966477,True,top_0.750
0085,1.0,8600.0,0.08788057416677475,0.7319771895480467,1.1926022553827096,0.0,0.5549644409287053,True,top_0.750
0086,1.0,11482.0,0.21464113891124725,0.7802391954335417,1.1926022553827096,0.0,0.5987200835861972,True,top_0.750
0087,1.0,11238.0,0.19060470163822174,0.7966257886155809,1.1926022553827096,0.0,0.5968076225634507,True,top_0.750
0088,1.0,12407.0,0.17643585801124573,0.7820359281437126,1.1926022553827096,0.0,0.5896179465387396,True,top_0.750
0089,1.0,10955.0,0.26355740427970886,0.7953390445767388,1.1926022553827096,0.0,0.6147241122141118,True,top_0.750
0090,1.0,11206.0,0.18453234434127808,0.815041093897738,1.1926022553827096,0.0,0.599893359559754,True,top_0.750
0091,1.0,10599.0,0.39200472831726074,0.7444686380557701,1.1926022553827096,0.0,0.6341183415932576,True,top_0.750
0093,1.0,10098.0,0.2120266556739807,0.7721954576737784,1.1926022553827096,0.0,0.5960555283369398,True,top_0.750
0094,1.0,9074.0,0.17205026745796204,0.7434048828445027,1.1926022553827096,0.0,0.5788637875756162,True,top_0.750
0095,1.0,4809.0,0.3371847867965698,0.656608410704533,1.1926022553827096,0.0,0.5984482993752757,True,top_0.750
0096,1.0,7647.0,0.03626549616456032,0.7017527759933927,1.1926022553827096,0.0,0.5345045680394882,True,top_0.750
0097,1.0,9246.0,0.11082061380147934,0.6863632989384604,1.1926022553827096,0.0,0.5492959781849849,True,top_0.750
0098,1.0,8841.0,0.1721346080303192,0.6402346295893983,1.1926022553827096,0.0,0.5530923094049294,True,top_0.750
0099,1.0,8610.0,0.2259424775838852,0.6599724053349686,1.1926022553827096,0.0,0.5714787207297134,True,top_0.750
0100,1.0,6779.0,0.16817070543766022,0.568326626425218,1.1926022553827096,0.0,0.5341243329657195,True,top_0.750
0101,1.0,4608.0,0.1405920535326004,0.5470085470085471,1.1926022553827096,0.0,0.5219001501352869,True,top_0.750
0102,1.0,5780.0,0.17027916014194489,0.5008665511265165,1.1926022553827096,0.0,0.5177864278171154,True,top_0.750
0103,1.0,7234.0,0.16327907145023346,0.5605144893847823,1.1926022553827096,0.0,0.530948390208754,True,top_0.750
0104,1.0,7237.0,0.20511090755462646,0.5331123388581952,1.1926022553827096,0.0,0.5345558116032054,True,top_0.750
0105,1.0,5168.0,0.17196592688560486,0.4224983649444081,1.1926022553827096,0.0,0.4986160729575032,True,top_0.750
0106,1.0,4878.0,0.31424474716186523,0.396231012915279,1.1926022553827096,0.0,0.527618940019286,True,top_0.750
0107,1.0,3229.0,0.35919710993766785,0.4661469611664501,1.1926022553827096,0.0,0.5563360177760295,True,top_0.750
0108,1.0,6360.0,0.34224510192871094,0.4224510129525075,1.1926022553827096,0.0,0.5411740287203046,True,top_0.750
0109,1.0,5914.0,0.3107868731021881,0.43918015743353633,1.1926022553827096,0.0,0.5374917576339311,True,top_0.750
0110,1.0,3879.0,0.4175592362880707,0.49508615188257815,1.1926022553827096,0.0,0.5781613470426622,True,top_0.750
0111,1.0,2990.0,0.00514464033767581,0.4614909708288316,1.1926022553827096,0.0,0.4666589027916268,False,top_0.750
0112,1.0,3819.0,0.137471541762352,0.4520596590909091,1.1926022553827096,0.0,0.49738280021331527,False,top_0.750
0113,1.0,4548.0,0.2030024528503418,0.5383522727272727,1.1926022553827096,0.0,0.5353386813944037,True,top_0.750
0114,1.0,7211.0,0.45239099860191345,0.5119994319795512,1.1926022553827096,0.0,0.5910976076453661,True,top_0.750
0115,1.0,6699.0,0.10550729185342789,0.5170178282009724,1.1926022553827096,0.0,0.5056312800136,True,top_0.750
0116,1.0,6446.0,0.4900059103965759,0.5443796976606705,1.1926022553827096,0.0,0.6085964020143115,True,top_0.750
0117,1.0,5774.0,0.921986997127533,0.5584139264990329,1.1926022553827096,0.0,0.7201002309066414,True,top_0.750
0118,1.0,4916.0,0.026482246816158295,0.4900807496760044,1.1926022553827096,0.0,0.47914074912304067,False,top_0.750
0119,1.0,4950.0,0.3894745707511902,0.5132192846034215,1.1926022553827096,0.0,0.5756734638386529,True,top_0.750
0120,1.0,6993.0,0.4071856141090393,0.5015779658585569,1.1926022553827096,0.0,0.577190894991899,True,top_0.750
0121,1.0,5461.0,0.1947372853755951,0.4918933525490903,1.1926022553827096,0.0,0.5216576594811713,True,top_0.750
0122,1.0,2455.0,0.10280846804380417,0.4023271058669289,1.1926022553827096,0.0,0.47628389347768324,False,top_0.750
0123,1.0,5315.0,0.10972421616315842,0.4445094923475788,1.1926022553827096,0.0,0.48855842712768427,False,top_0.750
0124,1.0,4060.0,0.36864298582077026,0.4124339699309224,1.1926022553827096,0.0,0.5452692389379231,True,top_0.750
0125,1.0,5198.0,0.4146917462348938,0.4255772064843622,1.1926022553827096,0.0,0.560067238179814,True,top_0.750
