图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
BaiZhang_0032.jpg,P6,0,whole potted plant including the pot,0.460938,"-3,1932,549,2618",0.028320915316358025,0.5,raw,per_instance,1,0
BaiZhang_0032.jpg,P6,1,whole potted plant including the pot,0.96875,"4,196,2157,2998",0.3347676745756173,0.5,raw,per_instance,0,0
