图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
WanNianQing1_0227.jpg,P6,0,whole potted plant including the pot,0.458984,"-4,-11,211,145",0.0030978732638888887,0.5,raw,per_instance,0,0
WanNianQing1_0227.jpg,P6,1,whole potted plant including the pot,0.941406,"13,0,2171,3825",0.7267820457175926,0.5,raw,per_instance,1,0
