图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记
BaiZhang_0028.jpg,0.0,0.0,0.0,0.0,0.0,0
BaiZhang_0029.jpg,0.16708195680222188,0.19262901968108048,0.013868441976320946,0.3559748532031266,0.04800650745987892,0
BaiZhang_0030.jpg,0.18963590691580712,0.23733107942092802,0.06030944691514215,0.3573531922815252,0.014362462128769793,0
BaiZhang_0031.jpg,0.195265349735271,0.26286292419782553,0.004706760139776232,0.38174010998024377,0.04434405824018038,0
BaiZhang_0032.jpg,0.17261915409621437,0.202306296959746,0.0019165867789299909,0.37402889400256745,0.05217053309952615,0
BaiZhang_0033.jpg,0.1558296218461806,0.15085661753522628,0.029631609066455546,0.3775756844531243,0.008186548859709541,0
BaiZhang_0034.jpg,0.1739376889329447,0.18219307488909542,0.04531069592368525,0.3788018796824584,0.027613125468169315,0
BaiZhang_0035.jpg,0.17507072242066982,0.1669887925277126,0.06769691171399664,0.38241108204493734,0.027317643974912955,0
BaiZhang_0036.jpg,0.18005519406281226,0.1998884226767994,0.05312664446662777,0.385148867175393,0.0035024547695151455,0
BaiZhang_0037.jpg,0.1885285105402108,0.22541906879997697,0.045587298847183357,0.34886254976661635,0.07346249537845971,0
BaiZhang_0038.jpg,0.18783990613831503,0.28119905437801374,0.003771108958886978,0.3371722610046536,0.027895964100834024,0
BaiZhang_0039.jpg,0.17216415079258776,0.23249547158444617,0.0014130474754532655,0.3300316580818854,0.05286372899131294,0
BaiZhang_0040.jpg,0.17148894589768154,0.23862551285305988,0.025413653527129147,0.31820708466677594,0.013765545670895463,0
BaiZhang_0041.jpg,0.16925838355327788,0.2446546402330536,0.0460203000259048,0.2882670404541732,0.00038282901126440933,0
BaiZhang_0042.jpg,0.7402850973608336,1.0,0.9723146848934702,0.26060692411566944,0.5470313007236579,0
DouBanLv2_0032.jpg,0.7168507752880662,0.9805093881305667,35.94723138653589,0.3981868920979832,0.16083844278581355,0
DouBanLv2_0033.jpg,0.09483985618729582,0.07565908893266171,0.01863920348139016,0.24911755766228394,0.00946656516630466,0
DouBanLv2_0034.jpg,0.098330424123252,0.10060278285049473,0.0010632889080107505,0.2466057033396688,0.008014680424393085,0
DouBanLv2_0035.jpg,0.1029154403107172,0.09539468401004225,0.031241980676305618,0.24204957525216098,0.008029412833905038,0
DouBanLv2_0036.jpg,0.10561470474424996,0.08144944737682047,0.05456771081977651,0.2462700334310458,0.012653080664381455,0
DouBanLv2_0037.jpg,0.14025358975193972,0.16195388602994565,0.08583443818362604,0.24282546604552802,0.009365023894468128,0
DouBanLv2_0038.jpg,0.13115148020693052,0.1438725525262452,0.08904712590020994,0.23214292594484232,0.0033238257432108387,0
DouBanLv2_0039.jpg,0.6400661233352325,1.0,0.8155355564773568,0.24500898986313868,0.1661999116673917,0
DouBanLv2_0040.jpg,0.2806346768074247,0.32009409458956106,0.265589389505482,0.23180805650951808,0.2950158813155221,0
DouBanLv2_0041.jpg,0.3311271937573624,0.5079545839196514,0.3560866194800593,0.24178304960605324,0.02583781409304173,0
DouBanLv2_0042.jpg,0.2505423349277573,0.5017775661017991,0.017181178067003634,0.23564969436797745,0.07808312455588236,0
DouBanLv2_0043.jpg,0.5520770484622798,1.0,0.4904807805719259,0.23357765651983187,0.14041626126226933,0
DouBanLv2_0044.jpg,0.39426923987360313,0.9032511460998266,0.03952073821003216,0.2724523908371874,0.0009203765123930411,0
DouBanLv2_0045.jpg,0.39576789376735755,0.8682841347658288,0.0828553218610581,0.27845342630633063,0.01027506371646877,0
DouBanLv2_0046.jpg,0.3568582199079326,0.7415213634263617,0.08618109873277684,0.2684017979185457,0.05786679030583559,0
