图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
CaoMei1_0000.jpg,A7记忆,0.5508403633668375,0.6322278070101253,0.12720510223765433,0,1,0,0.5423,0.05831,0.0,sam3_video,XianKeLai1_0000,1,0,disabled,0,module_off,,,
CaoMei1_0025.jpg,A1s,0.6879039946383775,0.7692363618550101,0.1281004050925926,0,1,0,0.3318,0.08494,0.00196,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
CaoMei1_0050.jpg,A1s,0.5280719450834778,0.6092868429090366,0.07922791280864197,0,1,0,0.2882,0.0554,0.00344,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
CaoMei1_0075.jpg,A1s,0.6492611269591634,0.7308212480901328,0.09249180169753086,0,1,0,0.4511,0.04767,0.00687,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
CaoMei1_0100.jpg,A7记忆,0.5429622809249807,0.622117483782297,0.11707670235339507,0,1,0,0.2542,0.08648,0.0014,sam3_video,XianKeLai1_0000,1,0,disabled,0,module_off,,,
ChangShouHua2_0000.jpg,A1s,0.6977188066596273,0.7792789277905967,0.33725248360339505,0,1,0,0.6347,0.12319,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
ChangShouHua2_0025.jpg,A1s,0.643303126630566,0.7249736172668612,0.23075605227623458,0,1,1,0.8458,0.03558,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
ChangShouHua2_0050.jpg,A1s,0.7243682989346808,0.806038789570976,0.1918235194830247,0,1,1,0.7882,0.04064,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
ChangShouHua2_0075.jpg,A6共识,0.6179237071454341,0.6058964932630909,0.20046404803240742,0,1,1,0.8887,0.0251,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
ChangShouHua2_0100.jpg,A1s,0.7797165345657472,0.8610489017823798,0.3137084056712963,0,1,0,0.6396,0.11307,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
DouBanLv1_0000.jpg,A1s,0.7410752329016358,0.8228538106113248,0.22811933352623456,0,1,0,0.4927,0.11573,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
DouBanLv1_0025.jpg,A1s,0.5637100793567904,0.6452702004877598,0.16348560474537038,0,1,1,0.9229,0.01261,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
DouBanLv1_0050.jpg,A1s,0.6852781623366329,0.7668382834676023,0.10690019772376544,0,1,1,0.7872,0.02275,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
DouBanLv1_0075.jpg,A1s,0.5999161338197219,0.6814762549506913,0.15893192997685185,0,1,0,0.7119,0.04578,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
DouBanLv1_0100.jpg,A1s,0.6852609033366471,0.7668210244676165,0.10686270254629629,0,1,0,0.6903,0.03309,0.0,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
KongQueZhuYu_0000.jpg,A1s,0.6602909682472189,0.7416233354638514,0.22399558738425926,0,1,0,0.7145,0.02537,0.054,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
KongQueZhuYu_0025.jpg,A1s,0.6493084539696642,0.7309789446059594,0.3417179060570988,0,1,0,0.5915,0.12401,0.02635,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
KongQueZhuYu_0050.jpg,A1s,0.5806874750692635,0.662247596200233,0.22761562017746914,0,1,0,0.5823,0.06031,0.05972,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
KongQueZhuYu_0075.jpg,A1s,0.5540536037285073,0.6350261620102154,0.25667353877314814,0,1,0,0.5204,0.07888,0.08495,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
KongQueZhuYu_0100.jpg,A1s,0.6767776348058927,0.7577501930876008,0.28816273630401235,0,1,0,0.7474,0.05847,0.01914,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
XianKeLai1_0000.jpg,A1s,0.49275028848267793,0.5743104096136474,0.17870454764660493,0,0,,,,,sam3_video,XianKeLai1_0000,0,0,disabled,0,module_off,,,
