图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0000.jpg,P2,1.1688098016889006,0.2250393036265432,11,1,ok,0.00025016878858024694,0,postprocess_only,1,lower_negative_removed,,,
0025.jpg,P2,1.2226345074502323,0.3321357783564815,37,1,ok,0.00011742862654320988,0,postprocess_only,1,lower_negative_removed,,,
0050.jpg,P2,1.003124885474278,0.2281442901234568,11,1,ok,0.00022292148919753088,0,postprocess_only,1,lower_negative_removed,,,
0075.jpg,P2,1.0697444047254012,0.25506667148919754,11,1,ok,8.43942901234568e-07,0,postprocess_only,1,lower_negative_removed,,,
0100.jpg,P2,1.1870730971935686,0.28869791666666667,3,1,ok,0.00044053819444444446,0,postprocess_only,1,lower_negative_removed,,,
