图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0053.jpg,A1s,1.3568612502068078,1.3378354312403336,0.11715350115740741,0,1,1,0.8628,0.00048,0.0179,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9909336116025073
0054.jpg,A1s,1.3525016739559503,1.3015126269209523,0.12100718557098765,0,1,1,0.8018,0.00232,0.02676,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9911805262193032
0055.jpg,A1s,1.3537849329719545,1.3221993683064686,0.12338179976851851,0,1,1,0.7794,0.00348,0.03019,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9920471600769195
0056.jpg,A6共识,1.3286176252156396,1.2865353893141278,0.12175877700617284,0,1,1,0.803,0.00361,0.02585,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8092853999250191
0057.jpg,A6共识,1.2993011296722086,1.265601157430268,0.12406840760030864,0,1,1,0.7773,0.00426,0.02999,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.7824888773703079
0058.jpg,A6共识,1.2599852062235934,1.2062899855148286,0.11332585841049382,0,1,0,0.6734,0.01015,0.0441,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.6752586907801376
0059.jpg,A1s,1.300021630378134,1.2514967115369526,0.11934268904320988,0,1,0,0.5639,0.01895,0.05815,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9939311353564902
0060.jpg,A1s,1.2976396828081758,1.281612561001677,0.11914496527777778,0,1,0,0.5199,0.02365,0.0637,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9923495277267645
0061.jpg,A1s,1.3094185308531099,1.3039101157892015,0.1217992862654321,0,1,0,0.5423,0.02275,0.06008,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9926495624975255
0062.jpg,A1s,1.3170530228457724,1.3035957155236408,0.1292874710648148,0,1,0,0.5863,0.02184,0.05341,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9936058269209791
0063.jpg,A1s,1.323945891485165,1.2953614390319472,0.1365134307484568,0,1,0,0.6574,0.01764,0.04381,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9927241288868597
0064.jpg,A1s,1.2873283515973108,1.2417664990910413,0.141743465470679,0,1,1,0.752,0.01077,0.03207,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922319807981166
0065.jpg,A1s,1.2926005034808818,1.2522236026646714,0.14771677276234568,0,1,1,0.834,0.00588,0.02209,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9911323061553956
0066.jpg,A1s,1.3519055379929859,1.3215116172803807,0.15652006172839505,0,1,1,0.8111,0.01046,0.02312,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9880253450435281
0067.jpg,A6共识,0.9458079001057172,0.8899467957955962,0.15922972125771606,0,1,1,0.7582,0.02136,0.02517,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.7867308869877553
0068.jpg,A1s,0.9385290478296955,0.9039844589141097,0.17057195216049384,0,1,1,0.814,0.01757,0.01716,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9939628668961277
0069.jpg,A1s,1.17928405363382,1.140010451750086,0.16806315104166666,0,1,1,0.8846,0.00861,0.01195,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9889783605992891
0070.jpg,A1s,1.1416188215857996,1.105807209235874,0.16199628665123456,0,1,1,0.845,0.0087,0.01912,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9902582856666563
0071.jpg,A6共识,1.2176773624217605,1.1908442795393175,0.159331356095679,0,1,1,0.8551,0.00811,0.01721,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8523474622252183
0072.jpg,A1s,1.236739517590848,1.1764226805209623,0.164154972029321,0,1,1,0.9068,0.00755,0.00828,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9844774440038573
0073.jpg,A1s,1.2626812155600406,1.1971757859723131,0.16229624807098766,0,1,1,0.8248,0.01279,0.0185,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9864227612078892
0074.jpg,A1s,1.1342205234627787,1.0877508517883507,0.16320457175925926,0,1,0,0.7468,0.02267,0.02458,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.992474066589258
0075.jpg,A1s,1.2530290508045856,1.2260249532056187,0.16056773244598765,0,1,0,0.7301,0.02293,0.02743,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9913134950549467
0076.jpg,A1s,1.1378415178124262,1.093283315427378,0.15276957947530864,0,1,1,0.8166,0.01124,0.02014,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9882569456062983
0077.jpg,A7记忆,1.1218057543243733,1.095175018926108,0.14464060088734568,0,1,1,0.8186,0.00787,0.02217,sam3_video,0051,1,0,sam3_if_supported,1,ok,1,10,0.9897623282455057
0078.jpg,A6共识,1.1105944903275127,1.0847307908459276,0.1351982060185185,0,1,1,0.8319,0.00405,0.02213,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8305010829569648
0079.jpg,A6共识,1.0885728127412286,1.0669403289805635,0.13047019675925925,0,1,1,0.8321,0.0029,0.02234,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8327390475948127
0080.jpg,A1s,1.101613604597243,1.064430155000906,0.13281045042438272,0,1,1,0.8351,0.00336,0.02187,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9872120394014795
0081.jpg,A1s,1.0926577179319563,1.0602340127434458,0.13340796199845678,0,1,1,0.7894,0.00523,0.02857,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9892855206318796
0082.jpg,A6共识,1.035143806210384,0.9786933985703166,0.12268687307098765,0,1,0,0.6697,0.01564,0.04057,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.6707513977075706
0083.jpg,A6共识,1.0812256339586002,1.0581360634210202,0.12703281732253086,0,1,0,0.6522,0.01605,0.04328,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.6549695212897493
0084.jpg,A1s,1.0913203999107992,1.034607174444857,0.12777970679012346,0,1,0,0.6332,0.01742,0.04544,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9857159840582117
0085.jpg,A1s,1.0967966640894211,1.059998442363915,0.12281093267746913,0,1,0,0.6233,0.01709,0.04613,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9906905559651419
0086.jpg,A6共识,1.1113309586206417,1.0789731863477303,0.11765287422839506,0,1,0,0.5895,0.01775,0.05133,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.5899521654224339
0087.jpg,A1s,1.1022161612352424,1.0615509951717017,0.11652946566358025,0,1,0,0.5026,0.02722,0.06048,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9940987446382791
0088.jpg,A1s,1.1047448539394749,1.0425321062715287,0.11777355806327161,0,1,0,0.3591,0.0468,0.07822,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922057980509377
0089.jpg,A1s,1.0911151693265708,1.0846567650273768,0.11457489390432099,0,1,0,0.3195,0.05051,0.08451,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9940897325280414
0090.jpg,A1s,1.0808813208629375,1.0846260799871645,0.10789629147376543,0,1,0,0.3009,0.04851,0.08788,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9935642026650457
0091.jpg,A1s,1.0986681949938246,1.0469684669748658,0.09880545910493826,0,1,0,0.3681,0.03229,0.08047,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.99152830872439
0092.jpg,A1s,1.1044664535884332,1.0398448762342418,0.09066623263888889,0,1,0,0.4607,0.01578,0.07083,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9900550767111411
0093.jpg,A1s,1.121131407930993,1.061527645692224,0.08784637827932099,0,1,0,0.5334,0.00771,0.06163,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9901790713760279
0094.jpg,A1s,1.1441011852668503,1.1110531898934015,0.08756655092592593,0,1,0,0.4916,0.01112,0.06699,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9896850299384709
0095.jpg,A1s,1.150791468833901,1.102408074334348,0.08829390914351852,0,1,0,0.4166,0.01955,0.07505,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9867002573923492
0096.jpg,A1s,1.1348747716841843,1.10510535863893,0.08960274402006173,0,1,0,0.3561,0.0279,0.08248,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9925957619718443
0097.jpg,A1s,1.1274882024454829,1.107372540474608,0.09427517361111111,0,1,0,0.3433,0.03231,0.08442,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9900154091086374
0098.jpg,A1s,1.1191623706834757,1.1032960661626248,0.09973524305555556,0,1,0,0.3011,0.0426,0.08783,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9906292044373474
0099.jpg,A1s,1.127519783926694,1.1036866441438664,0.1059299045138889,0,1,0,0.3169,0.04553,0.08306,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.992907187959519
0100.jpg,A1s,1.1732403766269734,1.0939269122075705,0.10859338831018518,0,1,0,0.4738,0.02656,0.06264,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9842925136308075
