图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0000.jpg,P2,1.084685192441317,0.17955729166666667,5,1,ok,0.0006043836805555556,0,postprocess_only,0,remove_guard,,,
