image_name,foreground_ratio,largest_component_ratio,hole_ratio,boundary_ratio,area_score,hole_score,boundary_score,temporal_score,mask_score,accepted,accept_rule
0017,0.12245539158950618,0.8992157086672765,0.0,0.0016666666666664658,0.3498725473985891,1.0,0.6292158663272858,0.9294031634926796,0.731630578713591,True,threshold_0.450
0018,0.11918016975308642,0.8984034847764572,0.0,0.0017344232253084328,0.3405147707231041,1.0,0.5887143015861511,0.9769260548055172,0.7352401234068512,True,threshold_0.450
0019,0.11824628665123457,0.9024135842614338,0.0,0.0017036795910491773,0.33784653328924164,1.0,0.6070913672447205,0.9720908384770155,0.734783987701217,True,threshold_0.450
0020,0.1111134018132716,0.9075800303586323,0.0,0.0016231433256170883,0.3174668623236332,1.0,0.6552320420742035,0.9305693358182907,0.7229728112936049,True,threshold_0.450
0021,0.10297706886574073,0.9073095173691833,0.0,0.0015720244984566006,0.29422019675925926,1.0,0.6857883632183075,0.9525427110493183,0.7180513307338936,True,threshold_0.450
0022,0.09585322627314814,0.908152368732703,0.0,0.0015262104552467295,0.27386636078042326,1.0,0.7131738066673279,0.9550274051725864,0.711553047668847,True,threshold_0.450
0023,0.08840229552469135,0.9119842780835411,0.0,0.0014554398148146394,0.25257798721340396,1.0,0.7554770559072495,0.93630750477314,0.7024437046657248,True,threshold_0.450
0024,0.08632149402006173,0.9159856700895745,0.0,0.0014056471836418059,0.24663284005731922,1.0,0.7852407097816467,0.965665552765131,0.7059670279617036,True,threshold_0.450
0025,0.0891993393132716,0.9185610693974919,8.109697170380535e-06,0.0014447096836418011,0.2548552551807761,0.9917990658432245,0.7618909925222397,0.9691702369600534,0.7085030088451723,True,threshold_0.450
0026,0.09393349729938272,0.9168679616274257,0.0,0.0014857011959874752,0.2683814208553792,1.0,0.7373882830142975,0.9636718109250069,0.7135446574263615,True,threshold_0.450
0027,0.10213891300154321,0.9193997504654621,0.0,0.0015517698688269734,0.29182546571869494,1.0,0.6978956162929535,0.9393876530230045,0.7188669860946324,True,threshold_0.450
0028,0.11228178047839506,0.9212593014131478,0.0,0.0016196469907405454,0.32080508708112876,1.0,0.657321959733963,0.9322454258799553,0.7284963847843328,True,threshold_0.450
0029,0.11763744212962964,0.9219560289086327,0.0,0.0016433979552467155,0.3361069775132275,1.0,0.6431247889995575,0.9658337980508804,0.7390993205098515,True,threshold_0.450
0030,0.1200708912037037,0.9240227087415765,0.0,0.001667872299382515,0.3430596891534392,1.0,0.6284952163696289,0.9745964277535677,0.7434671679892119,True,threshold_0.450
0031,0.12395893614969136,0.9365636838436082,0.0,0.0015939670138886966,0.3541683889991182,1.0,0.6726722419261932,0.9072569236159325,0.7410165798451637,True,threshold_0.450
0032,0.12412446952160494,0.9411124212987368,0.0,0.0016179591049380764,0.3546413414902998,1.0,0.6583309173583984,0.9733875785022974,0.7524663326865707,True,threshold_0.450
0033,0.1694532455632716,0.9524429870083362,0.0,0.002719304591049055,0.4841521301807761,1.0,0.0,0.6801536679267883,0.7572091918547907,True,threshold_0.450
0034,0.1136008632330247,0.9364893218463695,0.0,0.0015835985725306731,0.32457389495149913,1.0,0.6788699924945831,0.5946493446826935,0.6837450614893394,True,threshold_0.450
0035,0.102944034529321,0.938516780872558,0.0,0.0014916087962961165,0.2941258129409171,1.0,0.7338570058345795,0.9283962249755859,0.7237585025374262,True,threshold_0.450
0036,0.09428578317901234,0.9409866963995108,0.0,0.001387924382715882,0.2693879519400354,1.0,0.7958344966173172,0.937180645763874,0.7171588889634467,True,threshold_0.450
0037,0.08936921296296296,0.9439133695944442,0.0,0.001358024691357861,0.25534060846560847,1.0,0.8137071281671524,0.9557242915034294,0.7159018675668106,True,threshold_0.450
0038,0.08487895447530865,0.9455640464746092,0.0,0.0013505497685183557,0.24251129850088182,1.0,0.81817527115345,0.9653339497745037,0.7133482608838669,True,threshold_0.450
0039,0.08314814814814815,0.9477412189110237,0.0,0.0013236641589504576,0.23756613756613754,1.0,0.8342461287975311,0.9779391605407,0.7141613879025603,True,threshold_0.450
0040,0.08057954764660494,0.9497081658196422,0.0,0.0012812258873455245,0.2302272789902997,1.0,0.8596136718988419,0.9743964858353138,0.7116514702677946,True,threshold_0.450
0041,0.08315345293209876,0.95361660296683,0.0,0.001377073688271439,0.2375812940917107,1.0,0.8023205250501633,0.9634066820144653,0.7137494361243175,True,threshold_0.450
0042,0.08470449942129629,0.9571802503071465,0.0,0.0014032359182097073,0.2420128554894181,1.0,0.7866820096969604,0.9711271617561579,0.7175276487768639,True,threshold_0.450
0043,0.07888322241512345,0.9613167881456645,0.0,0.0013714072145060074,0.22538063547178133,1.0,0.8057077080011368,0.9437873736023903,0.7088463648991813,True,threshold_0.450
0051,0.07026463638117283,0.9999999999982842,0.0,0.0011212384259257906,0.20075610394620824,1.0,0.9552464410662651,0.7329777181148529,0.6802112940978859,True,threshold_0.450
0052,0.06974054783950617,0.9999999999982713,0.0,0.001062403549382588,0.19925870811287483,1.0,0.990415096282959,0.9970414799172431,0.719296769826574,True,threshold_0.450
0053,0.07098017939814814,0.9999999999983015,0.0,0.0010569782021603664,0.20280051256613763,1.0,0.9936580793000758,0.9930021846666932,0.7199305070976425,True,threshold_0.450
0054,0.07417787905092593,0.9807171265512022,0.0008630483648388845,0.001195023148148004,0.2119367972883598,0.12724202871322632,0.9111415073275566,0.8682234734296799,0.5240749437733838,True,threshold_0.450
0055,0.07936969521604938,0.9680309391713381,0.0009888747789827063,0.0012462625385800967,0.2267705577601411,0.0,0.8805130794644356,0.8983669951558113,0.5045340262408224,True,threshold_0.450
0056,0.0828125,0.9559297111563069,0.00020090845562514427,0.0013019627700615714,0.2366071428571429,0.7968312501907349,0.8472182005643845,0.9078046157956123,0.6651283557543809,True,threshold_0.450
0057,0.08300178433641975,0.9534577674472315,0.0,0.001320167824073915,0.23714795524691357,1.0,0.8363361209630966,0.9838430192321539,0.7166155674554122,True,threshold_0.450
0058,0.08129545235339507,0.9520315231997888,0.0,0.001312090084876385,0.2322727210097002,1.0,0.8411645889282227,0.982316367328167,0.7142523644125567,True,threshold_0.450
0059,0.07982385706018519,0.951120012202324,0.0,0.0012855661651233017,0.2280681630291006,1.0,0.8570193201303482,0.9865471813827753,0.7131419379282986,True,threshold_0.450
0060,0.0773975212191358,0.9500207176066178,0.0,0.0012648292824072548,0.22113577491181657,1.0,0.8694147914648056,0.9800975471735001,0.7094183685771462,True,threshold_0.450
0061,0.07445264274691359,0.948068141333439,0.0,0.0012402343749998504,0.21272183641975317,1.0,0.88411645591259,0.9723534919321537,0.7047261089367682,True,threshold_0.450
0062,0.0715037856867284,0.9473326577635309,0.0,0.0012016541280862748,0.2042965305335097,1.0,0.9071778729557991,0.9792016129940748,0.7025838249648989,True,threshold_0.450
0063,0.06995490933641975,0.9465060647929171,0.0,0.0012038242669751634,0.19987116953262785,1.0,0.9058806225657463,0.9865902932360768,0.7018952727597064,True,threshold_0.450
0064,0.0708517795138889,0.9454407468082667,0.0,0.001220461998456643,0.2024336557539682,1.0,0.8959354013204575,0.9889232972636819,0.7028224981459212,True,threshold_0.450
0065,0.07208550347222223,0.9454496191693251,0.0,0.0012258873456788646,0.2059585813492063,1.0,0.8926924169063568,0.9929854483343661,0.7046682064731747,True,threshold_0.450
0066,0.07442201967592593,0.9453851213198656,1.6199946216152318e-06,0.0012485532407405901,0.212634341931217,0.998361779958941,0.8791438117623329,0.9864369463175535,0.7056754540113068,True,threshold_0.450
0067,0.07624963831018519,0.9468760129324338,0.0,0.001261574074073922,0.21785610945767186,1.0,0.8713605999946594,0.9812576100230217,0.7075010836933685,True,threshold_0.450
0068,0.07698700327932098,0.945878310762878,0.0,0.00127230420524676,0.21996286651234565,1.0,0.864946648478508,0.9902054127305746,0.7092813084177706,True,threshold_0.450
0069,0.07751398533950617,0.9451326112233562,0.0,0.0012975019290121892,0.22146852954144614,1.0,0.8498846590518951,0.9928156146779656,0.7099761109082079,True,threshold_0.450
0071,0.07062234760802469,0.9365774962853397,0.0,0.0012717013888887355,0.2017781360229276,1.0,0.8653069734573364,0.9128018990159035,0.688515881346012,True,threshold_0.450
0073,0.07222342785493827,0.925999499205532,5.0079292212586466e-06,0.001299430941357868,0.20635265101410938,0.9949357295408845,0.848731592297554,0.9312199056148529,0.6886934093670027,True,threshold_0.450
0074,0.07332392939814815,0.9217729020107241,0.0,0.0012848427854936723,0.20949694113756612,1.0,0.8574517369270325,0.9698998481035233,0.6953407772168938,True,threshold_0.450
0075,0.0757155430169753,0.9153953329125651,0.0,0.0013130545910492245,0.2163301229056438,1.0,0.8405880630016327,0.9504972919821739,0.692908736688071,True,threshold_0.450
0076,0.07688970871913581,0.9095074276274088,6.2720108380248934e-06,0.0013351176697529255,0.21968488205467374,0.9936574269086123,0.8273998498916626,0.9600986614823341,0.692488221611431,True,threshold_0.450
0077,0.07782407407407407,0.9051283957947509,0.0,0.0013733362268516863,0.22235449735449742,1.0,0.8045546412467957,0.9699700586497784,0.6948581016099662,True,threshold_0.450
0078,0.07852985146604938,0.9008103070801298,0.0,0.0014296392746911857,0.22437100418871259,1.0,0.7708993703126907,0.9716398920863867,0.6945189274030463,True,threshold_0.450
0079,0.07784300250771604,0.898270144857908,0.0,0.0014224054783948902,0.2224085785934744,1.0,0.7752233892679214,0.9817832745611668,0.6945915371492635,True,threshold_0.450
0080,0.0764137249228395,0.8963910092348504,0.0,0.0013558545524689723,0.21832492835096995,1.0,0.8150043040513992,0.9813237525522709,0.6925295905761352,True,threshold_0.450
0081,0.07142132040895062,0.893573059956594,0.0,0.0013450038580245292,0.20406091545414462,1.0,0.8214903473854065,0.9559099525213242,0.6828797312741274,True,threshold_0.450
0082,0.0682251880787037,0.8904109831098957,0.0,0.0013682725694442795,0.19492910879629632,1.0,0.8075814098119736,0.9641074202954769,0.6799645960559939,True,threshold_0.450
0083,0.06677939332561729,0.8900387257496637,0.0,0.0014319299768516792,0.19079826664462085,1.0,0.7695301026105881,0.9897369565442204,0.6822515545321495,True,threshold_0.450
0084,0.06447133005401234,0.898885649581022,0.0,0.0013793643904319323,0.18420380015432103,1.0,0.8009512573480606,0.937029242515564,0.6746914113056535,True,threshold_0.450
0085,0.0658692611882716,0.8979822310387593,0.0,0.001402150848765263,0.18819788910934754,1.0,0.7873306274414062,0.9870087038725615,0.6833152360807836,True,threshold_0.450
0086,0.06474512924382717,0.8977602407333447,0.0,0.0013442804783948996,0.18498608355379187,1.0,0.8219227492809296,0.9924010368995368,0.682933356998761,True,threshold_0.450
0088,0.06261152102623457,0.8993250854457241,0.0,0.0012685667438270074,0.1788900600749559,1.0,0.8671807497739792,0.9791219495236874,0.679277339088505,True,threshold_0.450
0091,0.07057822145061729,0.8915125280987293,0.0,0.0012987075617282384,0.20165206128747803,1.0,0.8491640090942383,0.9109248742461205,0.6746707110171541,True,threshold_0.450
0092,0.07966579861111112,0.8877266261071949,3.0267259904915e-06,0.0012908709490739184,0.22761656746031744,0.9969392223283648,0.8538483530282974,0.9273111373186111,0.6844683015067341,True,threshold_0.450
0094,0.0910448013117284,0.8942928802020039,0.0,0.0014277102623455069,0.26012800374779554,1.0,0.7720524370670319,0.898680567741394,0.6941347505335387,True,threshold_0.450
0095,0.09449315200617284,0.9068712010236412,0.0,0.0015544222608022816,0.26998043430335095,1.0,0.6963101327419281,0.9095282107591629,0.7029837439271396,True,threshold_0.450
0096,0.09717930169753086,0.9108497799116291,0.0,0.0014315682870368644,0.2776551477072311,1.0,0.7697463035583496,0.962377093732357,0.7147907997308731,True,threshold_0.450
0097,0.11558907214506173,0.9259832155043526,0.0,0.001731047453703495,0.33025449184303357,1.0,0.590732216835022,0.8106460273265839,0.7149809408953551,True,threshold_0.450
0098,0.12515239197530864,0.9177950492446344,0.0,0.0018690923996911326,0.3575782627865961,1.0,0.5082156360149384,0.899791494011879,0.7354596308504808,True,threshold_0.450
0099,0.13013611593364197,0.9167964454350915,0.0,0.0019051408179010048,0.37181747409611987,1.0,0.4866676330566406,0.9662293009459972,0.750109444706069,True,threshold_0.450
0100,0.13541968074845678,0.9198575530272921,0.0,0.0019273244598763109,0.3869133735670194,1.0,0.4734073281288147,0.9528936818242073,0.7543109989302755,True,threshold_0.450
0101,0.14783757716049384,0.9214515455569933,0.0,0.00207863136574049,0.422393077601411,1.0,0.38296329975128174,0.9209018126130104,0.7624083127195433,True,threshold_0.450
0102,0.1486593364197531,0.921346428338966,0.0,0.0020767023533948114,0.4247409611992946,1.0,0.38411641120910645,0.994767711032182,0.7742784215762702,True,threshold_0.450
0103,0.1477876639660494,0.9211655966251531,0.0,0.0020864679783948103,0.4222504684744268,1.0,0.3782789707183838,0.9940585331059992,0.7732461229194951,True,threshold_0.450
0104,0.1501932629243827,0.9214722222437803,0.0,0.0020859857253083904,0.4291236083553792,1.0,0.37856733798980713,0.9846892841160297,0.7743383222149214,True,threshold_0.450
0105,0.15123697916666667,0.9222780249032044,0.0,0.002077546296296046,0.43210565476190477,1.0,0.3836120367050171,0.9895593244582415,0.7763542853063642,True,threshold_0.450
0106,0.15279682677469136,0.9217466572184642,0.0,0.0020939429012343156,0.43656236221340394,1.0,0.37381088733673096,0.9881949294358492,0.777550063355608,True,threshold_0.450
0107,0.1552049575617284,0.9249999223192424,0.0,0.0021016589506170306,0.44344273589065253,1.0,0.36919867992401123,0.9680409878492355,0.7779110824348864,True,threshold_0.450
0108,0.15598488136574074,0.920463811667389,0.0,0.002103708526234314,0.4456710896164021,1.0,0.3679735064506531,0.9699905775487423,0.7776226114982687,True,threshold_0.450
0109,0.1529472897376543,0.9196070332310271,0.0,0.0020934606481478957,0.4369922563932981,1.0,0.37409913539886475,0.9780159816145897,0.775531796949151,True,threshold_0.450
0110,0.14941562982253087,0.9190043193277897,0.0,0.002097800925925673,0.4269017994929454,1.0,0.3715047836303711,0.9766611438244581,0.7716160971945365,True,threshold_0.450
0111,0.15086094232253086,0.9197403342593671,0.0,0.002090084876542958,0.43103126377865963,1.0,0.3761170506477356,0.9876862391829491,0.7749359784777833,True,threshold_0.450
0112,0.1598285590277778,0.9206114286828058,0.0,0.00215796199845653,0.45665302579365086,1.0,0.3355433940887451,0.944459717720747,0.7776809452907316,True,threshold_0.450
0113,0.18090470679012347,0.9232347170529457,0.0,0.0022932339891972545,0.5168705908289242,1.0,0.25468432903289795,0.866214856505394,0.7878073503818163,True,threshold_0.450
0114,0.19655936535493826,0.9267540184814433,0.0,0.0023895640432095885,0.561598186728395,1.0,0.19710296392440796,0.891761526465416,0.8083497998691835,True,threshold_0.450
0115,0.20439067322530866,0.929981041680619,0.0,0.002412712191357734,0.5839733520723105,1.0,0.1832660436630249,0.9375748708844185,0.8240212163621572,True,threshold_0.450
0116,0.20241560570987654,0.9295545459088307,0.0,0.002379195601851565,0.5783303020282187,1.0,0.20330065488815308,0.9864429906010628,0.829248418072685,True,threshold_0.450
0117,0.19899076485339506,0.9313569329213404,0.0,0.00222897376543183,0.5685450424382716,1.0,0.29309600591659546,0.9704918991774321,0.8239716296064119,True,threshold_0.450
0118,0.19431966145833332,0.9321042459658001,0.0,0.0021583236882713446,0.5551990327380952,1.0,0.3353270888328552,0.9694126229733229,0.8193628286940717,True,threshold_0.450
0119,0.19304325810185186,0.9314354806268064,0.0,0.002113353587962708,0.5515521660052911,1.0,0.3622080087661743,0.9890193734318018,0.820826808304664,True,threshold_0.450
0120,0.17891939139660493,0.9519679197637297,0.0,0.001914544753086189,0.5111982611331569,1.0,0.4810463786125183,0.8043625056743622,0.7851641431768782,True,threshold_0.450
0121,0.158471981095679,0.976881233689906,0.0,0.0017685426311726262,0.45277708884479717,1.0,0.5683193504810333,0.743935227394104,0.7631266353117665,True,threshold_0.450
0122,0.1493559510030864,0.9939418058173243,0.0,0.0016789641203701678,0.4267312885802469,1.0,0.6218650639057159,0.8522310703992844,0.7753731533081764,True,threshold_0.450
0123,0.1551343074845679,0.9966504655922795,0.0,0.001704161844135597,0.44324087852733696,1.0,0.6068030893802643,0.9520901441574097,0.7969429687858633,True,threshold_0.450
0124,0.16905176986882717,0.9999999999992868,0.0,0.0017346643518516426,0.4830050567680777,1.0,0.5885702073574066,0.9025264829397202,0.8044307423095712,True,threshold_0.450
0125,0.19969135802469135,0.9999999999993963,0.0,0.0018467881944442218,0.5705467372134039,1.0,0.5215479731559753,0.8270371705293655,0.823746933603915,True,threshold_0.450
0126,0.2104932243441358,0.9999999999994272,0.0,0.0019293740354935946,0.6014092124118167,1.0,0.47218215465545654,0.9390226341784,0.8513466194707239,True,threshold_0.450
0127,0.20226441936728395,0.9999999999994039,0.0,0.0018555893132713812,0.5778983410493828,1.0,0.516287088394165,0.953547764569521,0.8452965840525332,True,threshold_0.450
0128,0.1904347511574074,0.999999999999367,0.0,0.0017949459876541046,0.544099289021164,1.0,0.5525366961956024,0.9332206100225449,0.8304178426605993,True,threshold_0.450
0129,0.17446686921296295,0.999999999999309,0.0,0.001697892554012141,0.49847676917989414,1.0,0.610550582408905,0.9098600819706917,0.8109458815083594,True,threshold_0.450
0131,0.11232723283179012,0.9850851197870261,0.00040678897526700837,0.0015262104552467295,0.32093495094797186,0.5886344909667969,0.7131738066673279,0.5627250075340271,0.6099884180913614,True,threshold_0.450
0133,0.15010103202160494,0.9999999999991968,0.0,0.0015967399691356099,0.4288600914902998,1.0,0.671014666557312,0.7002720236778259,0.7551418355730378,True,threshold_0.450
0135,0.162622371720679,0.9999999999992586,0.0,0.0016515962577158501,0.46463534777336857,1.0,0.6382242441177368,0.9293160811066628,0.8020197838864559,True,threshold_0.450
0136,0.16624445408950617,0.9999999999992748,0.0001095077373379978,0.00167558834876523,0.47498415454144627,0.8892602622509003,0.6238829791545868,0.9789348877966404,0.7909367397089647,True,threshold_0.450
0137,0.1718137538580247,0.9999999999992983,0.00024138792442856925,0.0017739679783948478,0.49089643959435625,0.7558963745832443,0.5650763511657715,0.9678164012730122,0.7681654889654148,True,threshold_0.450
0139,0.13849464699074074,0.9999999999991295,0.0,0.0014133632330245208,0.3956989914021164,1.0,0.7806283831596375,0.8105484247207642,0.7600769106985942,True,threshold_0.450
0140,0.14325110918209877,0.9999999999991583,0.0,0.001449532214505998,0.4092888833774251,1.0,0.7590083330869675,0.9731494057923555,0.7892235200506996,True,threshold_0.450
0141,0.14705873842592593,0.9999999999991802,0.0,0.001478105709876365,0.42016782407407416,1.0,0.7419285178184509,0.9785056412220001,0.79383458460898,True,threshold_0.450
0142,0.1516115692515432,0.9999999999992047,0.0005431294914538271,0.0017040412808639921,0.43317591214726636,0.4507600665092468,0.6068751811981201,0.9712329134345055,0.6874485195683299,True,threshold_0.450
0143,0.16118549864969137,0.9753339162571046,0.0,0.001746720679012135,0.4605299961419753,1.0,0.5813634991645813,0.8036464899778366,0.7743326470234981,True,threshold_0.450
0144,0.16427879050925925,0.9613751418243722,0.0,0.0017443094135800366,0.4693679728835979,1.0,0.582804799079895,0.9037397801876068,0.7882523000847119,True,threshold_0.450
0145,0.17446711033950618,0.9560914933308299,0.0,0.0019244309413577927,0.4984774581128748,1.0,0.4751368761062622,0.9126595556735992,0.798193491689795,True,threshold_0.450
0146,0.17529598283179013,0.9550927629423098,0.0,0.0019273244598763109,0.5008456652336861,1.0,0.4734073281288147,0.9896830413490534,0.810276267916841,True,threshold_0.450
0147,0.1753193721064815,0.953712395188624,0.0,0.001929976851851619,0.5009124917328043,1.0,0.4718218445777893,0.9920756835490465,0.8102444431954258,True,threshold_0.450
0148,0.17059425636574074,0.9515709442620257,0.0,0.0018819926697528594,0.48741216104497354,1.0,0.5005044341087341,0.9612377025187016,0.8002511950221537,True,threshold_0.450
0149,0.15534095293209876,0.9496600592948561,0.0,0.001776740933641761,0.44383129409171074,1.0,0.5634188652038574,0.9031068459153175,0.7757049976078532,True,threshold_0.450
0150,0.1330127555941358,0.9533909020612952,2.7192115011745005e-06,0.001568045910493638,0.3800364445546738,0.9972501962911338,0.6881665885448456,0.8528793752193451,0.7464119717536529,True,threshold_0.450
0151,0.1284640239197531,0.97454886385301,0.0,0.0015287422839504329,0.36704006834215175,1.0,0.7116604149341583,0.8548683971166611,0.7490589426431553,True,threshold_0.450
0152,0.13778260030864198,0.9977643101641217,0.0,0.0015362172067899381,0.39366457231040564,1.0,0.7071922719478607,0.8163429498672485,0.7595633358379659,True,threshold_0.450
0153,0.14172212577160495,0.9981412165027663,0.0,0.0016547309027775783,0.40492035934744275,1.0,0.6363505423069,0.9756334107369184,0.7875095023329726,True,threshold_0.450
0154,0.1399216338734568,0.9443306110975642,0.0,0.0017840952932096615,0.3997760967813052,1.0,0.5590227544307709,0.6860710978507996,0.7261314818803459,True,threshold_0.450
0155,0.13334189332561727,0.9438494526619621,0.0,0.0017713155864195395,0.38097683807319227,1.0,0.5666618347167969,0.9601406827569008,0.760517831537741,True,threshold_0.450
0157,0.08112473476080247,0.9318542208786815,0.0,0.0014061294367282255,0.23178495645943564,1.0,0.7849524170160294,0.6375161409378052,0.6563084221650778,True,threshold_0.450
0158,0.0679761043595679,0.9295556568468901,0.0,0.0012880979938270053,0.19421744102733696,1.0,0.8555058687925339,0.9127994030714035,0.6837627118743455,True,threshold_0.450
0162,0.05751904899691358,0.9358145072357272,0.0,0.0011167775848764086,0.1643401399911817,1.0,0.9579129628837109,0.9056374281644821,0.6741090153923041,True,threshold_0.450
0163,0.05329451195987654,0.9352578690884313,0.0,0.0010775945216048083,0.15227003417107587,1.0,0.9813347011804581,0.9730098973959684,0.6798233572958012,True,threshold_0.450
0164,0.04908998842592593,0.9342661086692251,0.0,0.0010522762345677743,0.1402571097883598,1.0,0.9964687158353627,0.9706665780395269,0.6749698077326225,True,threshold_0.450
0165,0.048195891203703704,0.9344950419732675,2.5015259308115414e-06,0.001046368634259133,0.1377025462962963,0.9974703311454505,1.0,0.9936462850309908,0.6770854127794226,True,threshold_0.450
0171,0.06036518614969136,0.940430563237472,0.0,0.0011624710648146747,0.17247196042768953,1.0,0.9305996149778366,0.8977828025817871,0.677161775508201,True,threshold_0.450
0175,0.2240211467978395,0.9539201160737358,0.0,0.0023488136574071243,0.6400604194223987,1.0,0.2214614748954773,0.0,0.7101971816199601,True,threshold_0.450
0176,0.22898461612654322,0.963457397237408,1.0530250777916731e-06,0.0024545476466046423,0.6542417603615521,0.9989351279800758,0.15825879573822021,0.9181362092494965,0.8555292922812052,True,threshold_0.450
0192,0.19498649691358025,0.9460247227465188,2.473264015985649e-06,0.0021448206018515933,0.5571042768959436,0.9974989108741283,0.34339869022369385,0.709661215543747,0.7847428782439236,True,threshold_0.450
0196,0.2080198688271605,0.9469404196122946,0.0,0.002042341820987408,0.5943424823633158,1.0,0.4046555161476135,0.9212424755096436,0.8302883660372954,True,threshold_0.450
0198,0.19929398148148147,0.9459457333947081,0.0,0.0019800106095676623,0.5694113756613757,1.0,0.44191402196884155,0.9451266191899776,0.8248466943783905,True,threshold_0.450
0200,0.19461347415123456,0.9437926603975563,3.7170069173475704e-06,0.0019792872299380327,0.5560384975749559,0.9962411755695939,0.442346453666687,0.9614029340445995,0.8212099474911101,True,threshold_0.450
0201,0.20702895929783952,0.9439849381044025,2.3293991722466476e-06,0.0020169029706787692,0.5915113122795415,0.9976443941704929,0.41986167430877686,0.9288203790783882,0.8290763764250171,True,threshold_0.450
0207,0.10867127218364198,0.936611553834652,0.0,0.0016752266589504152,0.3104893490961199,1.0,0.6240991652011871,0.4031268358230591,0.6501237637074965,True,threshold_0.450
0208,0.10267421392746913,0.9382882761217275,0.0,0.0016370081018516544,0.2933548969356261,1.0,0.6469443142414093,0.9566809199750423,0.7276628347602437,True,threshold_0.450
0209,0.09586817611882716,0.9400265855422684,7.545565785377014e-06,0.0015911940586417835,0.2739090746252204,0.9923695437610149,0.6743297576904297,0.9517239071428776,0.7191086466051423,True,threshold_0.450
