image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0076,1.0,1455.0,0.2348499745130539,0.39689034369885434,1.1657978011059642,0.0,0.507935079552977,False,threshold_0.550
0077,1.0,1711.0,0.26956266164779663,0.3672461901695643,1.1657978011059642,0.0,0.5092022129543402,False,threshold_0.550
0078,1.0,1923.0,0.20915865898132324,0.3683202451637617,1.1657978011059642,0.0,0.4943697260362712,False,threshold_0.550
0079,1.0,1730.0,0.18689939379692078,0.4316367265469062,1.1657978011059642,0.0,0.5046340300859568,False,threshold_0.550
0080,1.0,1292.0,0.3285938501358032,0.45734513274336286,1.1657978011059642,0.0,0.5464847457197914,False,threshold_0.550
0081,1.0,1333.0,0.23328103125095367,0.42223630028508075,1.1657978011059642,0.0,0.5138793328840086,False,threshold_0.550
0082,1.0,2297.0,0.04245930537581444,0.2989717558245477,1.1657978011059642,0.0,0.4353577653000905,False,threshold_0.550
0083,1.0,2184.0,0.38291820883750916,0.2984829848298483,1.1657978011059642,0.0,0.5203502984168393,False,threshold_0.550
0084,1.0,1345.0,0.09786232560873032,0.36117078410311493,1.1657978011059642,0.0,0.4647582774279613,False,threshold_0.550
0085,1.0,1342.0,0.15150029957294464,0.4222781623662681,1.1657978011059642,0.0,0.4934446154848032,False,threshold_0.550
0086,1.0,1580.0,0.14189057052135468,0.4524627720504009,1.1657978011059642,0.0,0.49858833564293886,False,threshold_0.550
0088,1.0,1889.0,0.24377328157424927,0.5046753940689287,1.1657978011059642,0.0,0.5371121689107945,False,threshold_0.550
0091,1.0,2814.0,0.2425965815782547,0.471356783919598,1.1657978011059642,0.0,0.5284883413744632,False,threshold_0.550
0092,1.0,1144.0,0.056089431047439575,0.37166991552956463,1.1657978011059642,0.0,0.45693983664425103,False,threshold_0.550
0094,1.0,344.0,0.08285938203334808,0.17668207498715974,1.1657978011059642,0.0,0.41488536425512695,False,threshold_0.550
0095,1.0,1972.0,0.07981957495212555,0.32724858944573515,1.1657978011059642,0.0,0.45176704109946514,False,threshold_0.550
0096,1.0,1199.0,0.14247891306877136,0.28185237423601317,1.1657978011059642,0.0,0.4560828218261961,False,threshold_0.550
0097,1.0,549.0,0.16973917186260223,0.22280844155844157,1.1657978011059642,0.0,0.4481369033552609,False,threshold_0.550
0098,1.0,2305.0,0.08266326785087585,0.43140557739097884,1.1657978011059642,0.0,0.47851721131046365,False,threshold_0.550
0099,1.0,2746.0,0.06363993138074875,0.4066340885532356,1.1657978011059642,0.0,0.46756850498349606,False,threshold_0.550
0100,1.0,919.0,0.26809176802635193,0.3425270219903094,1.1657978011059642,0.0,0.5026546975041652,False,threshold_0.550
0101,1.0,8499.0,0.16934692859649658,0.6479871912168343,1.1657978011059642,0.0,0.5543335299533327,True,threshold_0.550
