image_name,fft_score,is_fft_blurry,fft_kept,exposure_mean,exposure_score,contrast_score,entropy_score,contrast_norm,entropy_norm,raw_score,accepted,accept_rule
0026,0.650319,False,True,0.5252831790735804,0.9494336418528393,1.04180515977106,7.58948278427124,0.8559037446975708,0.743903398513794,0.7699757570128408,True,threshold_0.450
0027,0.372618,False,True,0.5479547637089621,0.9040904725820758,1.0525411334808163,7.518005847930908,0.8806403875350952,0.6240674257278442,0.6308068571690032,True,threshold_0.450
0028,0.333939,False,True,0.5580374114580575,0.883925177083885,1.0694887644334992,7.39542818069458,0.9196892976760864,0.41855764389038086,0.5780100237300705,True,threshold_0.450
0029,0.438261,False,True,0.5558536980118863,0.8882926039762273,1.053969903537572,7.435440540313721,0.8839322924613953,0.48564109206199646,0.6268775976999238,True,threshold_0.450
0030,0.502393,False,True,0.5565949307052603,0.8868101385894793,1.0411275428910562,7.445038795471191,0.854342520236969,0.5017331838607788,0.6495343685374455,True,threshold_0.450
0031,0.420906,False,True,0.5655017531690277,0.8689964936619445,1.0346099622135638,7.424093246459961,0.8393252491950989,0.46661657094955444,0.6033500627613196,True,threshold_0.450
0032,0.431876,False,True,0.5735832580447355,0.8528334839105289,1.0204275928049422,7.3766045570373535,0.8066478967666626,0.3869985342025757,0.5820463829759533,True,threshold_0.450
0033,0.381445,False,True,0.5823260625165076,0.8353478749669847,0.9934309151736134,7.331155776977539,0.7444451451301575,0.31080058217048645,0.5306967204535257,True,threshold_0.450
0034,0.437065,False,True,0.5887782889953243,0.8224434220093515,0.9373931812201874,7.292227268218994,0.6153291463851929,0.2455342710018158,0.5114873678792721,True,threshold_0.450
0035,0.333319,False,True,0.5921091806182015,0.815781638763597,0.8842691583940717,7.3143157958984375,0.4929266571998596,0.28256720304489136,0.4515826998016696,True,threshold_0.450
0036,0.336591,False,True,0.5841012530802925,0.831797493839415,0.8619887075917737,7.369546413421631,0.44159048795700073,0.37516507506370544,0.4643470113720243,True,threshold_0.450
0037,0.369745,False,True,0.5864369797923507,0.8271260404152987,0.856130012347811,7.354013919830322,0.42809146642684937,0.3491238057613373,0.4687662625206971,True,threshold_0.450
0038,0.408378,False,True,0.5886834844081189,0.8226330311837622,0.8611566002152079,7.370353698730469,0.43967315554618835,0.3765185475349426,0.49111614685297866,True,threshold_0.450
0039,0.352542,False,True,0.593427969678408,0.8131440606431839,0.875636793671924,7.3946356773376465,0.47303691506385803,0.41722893714904785,0.481698782571218,True,threshold_0.450
0040,0.314076,True,True,0.5921486319803205,0.8157027360393589,0.8916873789774657,7.457762241363525,0.5100188851356506,0.523064911365509,0.4953877065081037,True,threshold_0.450
0041,0.256447,True,False,0.5787593537883309,0.8424812924233382,0.903443384735238,7.5566606521606445,0.5371057987213135,0.6888748407363892,0.5162711863762082,True,threshold_0.450
0042,0.355789,False,True,0.5784338834723917,0.8431322330552167,0.8856078451388384,7.5681352615356445,0.49601104855537415,0.7081128358840942,0.551766823498937,True,threshold_0.450
0043,0.371068,False,True,0.574807033314855,0.8503859333702899,0.8328411784158993,7.524688243865967,0.37443187832832336,0.6352709531784058,0.5204449529754038,True,threshold_0.450
0044,0.267894,True,False,0.57358120756322,0.8528375848735601,0.7662193988941451,7.458138942718506,0.22092927992343903,0.5236964821815491,0.42665026939570966,False,threshold_0.450
0045,0.340346,False,True,0.5889504072446918,0.8220991855106163,0.7270076461729149,7.40400505065918,0.13058187067508698,0.432937353849411,0.41326208200702286,False,threshold_0.450
0046,0.21907,True,False,0.6184474494972024,0.7631051010055951,0.6754579998463436,7.302456378936768,0.011806919239461422,0.26268407702445984,0.2951472194539033,False,threshold_0.450
0047,0.293634,True,True,0.6139505054918396,0.7720989890163208,0.6703336712702394,7.264094829559326,0.0,0.19836832582950592,0.3115470629691654,False,threshold_0.450
0048,0.330171,False,True,0.6088834215573168,0.7822331568853664,0.6912797216339681,7.298603057861328,0.048261530697345734,0.2562237083911896,0.34941207919478035,False,threshold_0.450
0049,0.208639,True,False,0.6417832562146991,0.7164334875706018,0.7478799946563648,7.1855316162109375,0.178673654794693,0.06665174663066864,0.2758073777991927,False,threshold_0.450
0050,0.2437,True,True,0.6351077828887801,0.7297844342224398,0.8538263296154008,7.195158004760742,0.42278361320495605,0.0827910378575325,0.3445518170569857,False,threshold_0.450
0051,0.237757,True,False,0.5961393470480877,0.8077213059038246,0.9519902867776059,7.34666633605957,0.6489622592926025,0.3368050754070282,0.45380052812069105,True,threshold_0.450
0052,0.304939,True,True,0.5823918553564238,0.8352162892871524,0.9718106335043984,7.421760559082031,0.6946300864219666,0.46270567178726196,0.5204860094992763,True,threshold_0.450
0053,0.317486,True,True,0.5759752803724312,0.8480494392551376,0.9894710132528254,7.460539817810059,0.7353211641311646,0.5277217030525208,0.5492128612877647,True,threshold_0.450
0054,0.177872,True,False,0.5670779409579806,0.8658441180840388,1.0022152190833593,7.503600120544434,0.7646850943565369,0.5999152660369873,0.5172376956955126,True,threshold_0.450
0055,0.0,True,False,0.5580361078503812,0.8839277842992377,1.0180710378397761,7.551576614379883,0.8012182116508484,0.6803511381149292,0.4730994268130031,True,threshold_0.450
0056,0.25641,True,True,0.5438318509940548,0.9123362980118903,1.0335231337651543,7.63017463684082,0.8368210792541504,0.8121260404586792,0.614820683544944,True,threshold_0.450
0057,0.219059,True,False,0.5337181610566176,0.9325636778867648,1.0438145380451402,7.657062530517578,0.8605335354804993,0.8572054505348206,0.617684132780417,True,threshold_0.450
0058,0.253867,True,True,0.5174028648047102,0.9651942703905796,1.0498892931737926,7.659425735473633,0.8745303750038147,0.8611674904823303,0.641725227175345,True,threshold_0.450
0059,0.303078,True,False,0.5010665343761491,0.9978669312477018,1.055951055943031,7.678635597229004,0.8884970545768738,0.8933741450309753,0.6771788261711102,True,threshold_0.450
0060,0.318031,True,True,0.4878375525155444,0.9756751050310888,1.0501073031773935,7.684394836425781,0.8750327825546265,0.9030299186706543,0.6779599612512739,True,threshold_0.450
