图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
BaiZhang_0037.jpg,P6,0,whole potted plant including the pot,0.349609,"981,2287,1491,2695",0.01705222800925926,0.5,raw,per_instance,1,0
BaiZhang_0037.jpg,P6,1,whole potted plant including the pot,0.957031,"-1,378,1833,2874",0.26129279996141974,0.5,raw,per_instance,0,0
