图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
XianKeLai3_0141.jpg,P6,0,whole potted plant including the pot,0.964844,"110,532,2172,2418",0.25484965760030864,0.5,raw,per_instance,0,0
XianKeLai3_0141.jpg,P6,1,whole potted plant including the pot,0.310547,"1432,-1,2181,1309",0.038877314814814816,0.5,raw,per_instance,2,0
XianKeLai3_0141.jpg,P6,2,whole potted plant including the pot,0.375,"1306,5,1668,429",0.011760344328703704,0.5,raw,per_instance,1,0
