method,mask_dir,gt_frames,eval_frames,missing_frames,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,temporal_iou,area_cv,component_count_mean,outside_nonblack_ratio,leakage_energy
A0_old,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A0_single_P2,5,5,,0.9806085462896663,0.9640689142377665,0.9722683948394714,0.962617576818623,0.9460333709282063,114.22745780944824,0.34788882867866794,0.4017491508636861,0.1909152073214325,1.0,0.007309098519386843,0.005283468364197531
A1_old,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A1_multi_select,5,5,,0.9806085462896663,0.9640689142377665,0.9722683948394714,0.962617576818623,0.9460333709282063,114.22745780944824,0.34788882867866794,0.4017491508636861,0.1909152073214325,1.0,0.007309098519386843,0.005283468364197531
A2_old,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp,5,5,,0.9949199825597348,0.9694612786351628,0.9820256561043801,0.97561873862993,0.9646860571616469,84.09152774810791,0.42834747946837853,0.4126283937978389,0.1630427562852766,1.0,0.0018977917726842207,0.0013718412422839507
A5_old,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3,5,5,,0.9949199825597348,0.9694612786351628,0.9820256561043801,0.97561873862993,0.9646860571616469,84.09152774810791,0.42834747946837853,0.4126283937978389,0.1630427562852766,1.0,0.0018977917726842207,0.0013718412422839507
A1s_A5c_v2,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜,5,5,,0.9798190377064345,0.9397924422154694,0.9593884345938621,0.9460654361087972,0.9219467344853357,138.56511344909669,0.35532087915835914,0.4028129527169273,0.15159781635654998,1.0,0.0074211120319925,0.005364438657407407
