图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
HongZhang_0202.jpg,P6,0,whole potted plant including the pot,0.878906,"9,5,2166,3835",0.7666638937114197,0.5,raw,per_instance,0,0
