图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
XiangPiShu2_0136.jpg,P6,0,whole potted plant including the pot,0.427734,"363,-2,590,81",0.001623263888888889,0.5,raw,per_instance,1,0
XiangPiShu2_0136.jpg,P6,1,whole potted plant including the pot,0.964844,"18,220,2104,2653",0.3203460165895062,0.5,raw,per_instance,0,0
