图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0063.jpg,A1s,1.3219667896653888,1.2962623039684817,0.13693504050925925,0,1,0,0.6548,0.01765,0.04459,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9912283095896948
0064.jpg,A1s,1.2873585967293095,1.2430527876415325,0.14220992476851851,0,1,0,0.7493,0.01081,0.03273,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9912384885947757
0065.jpg,A1s,1.2935472953079143,1.253252671972818,0.14783299575617284,0,1,1,0.8313,0.00593,0.02266,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9930772003477302
0066.jpg,A1s,1.3518669304672128,1.3214457040629095,0.15674901138117284,0,1,1,0.8085,0.01055,0.02368,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9892735618604593
0067.jpg,A6共识,0.9461330092674546,0.8898062472207361,0.16647123360339505,0,1,1,0.7562,0.02155,0.02561,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.7628403383724056
0068.jpg,A1s,0.9384173969594601,0.903981099589642,0.1709347270447531,0,1,1,0.8119,0.01769,0.01761,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.994364693404343
0069.jpg,A1s,1.179461366241246,1.140156099425909,0.1681816647376543,0,1,1,0.8837,0.00868,0.01211,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.990837203734223
0070.jpg,A1s,1.1418192164331942,1.1061278707197648,0.1619140625,0,1,1,0.8431,0.00878,0.01952,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9925573771956072
0071.jpg,A6共识,1.219005031583964,1.191350451073461,0.1592068142361111,0,1,1,0.8538,0.00821,0.01744,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8514786223683941
0072.jpg,A1s,1.237319564663613,1.1770576592773017,0.1642139274691358,0,1,1,0.9059,0.00763,0.00842,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9875049465551786
0073.jpg,A1s,1.2640182042822885,1.1989250702714238,0.1621459056712963,0,1,1,0.8271,0.0126,0.0184,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922369611654744
0074.jpg,A1s,1.1359387057424477,1.088930895847202,0.16366560570987654,0,1,0,0.7484,0.02255,0.02456,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9934598017170967
0075.jpg,A1s,1.2536409687366294,1.2264516041491926,0.16059413580246915,0,1,0,0.7322,0.0227,0.0274,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9940852211604797
0076.jpg,A1s,1.1384444209051416,1.0940070760851057,0.15253267264660494,0,1,1,0.8182,0.01099,0.02025,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9931882982833279
0077.jpg,A7记忆,1.122050912238813,1.096173962676918,0.1447093219521605,0,1,1,0.8194,0.00761,0.02243,sam3_video,0051,1,0,sam3_if_supported,1,ok,1,10,0.9897004828363413
0078.jpg,A6共识,1.113386859158378,1.0855593460217614,0.13519868827160494,0,1,1,0.8316,0.0039,0.02245,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.831155829011569
0079.jpg,A6共识,1.0915003996184967,1.0676120784331524,0.13038206500771604,0,1,1,0.8309,0.00285,0.02268,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8350708264810799
