图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
BaiZhang_0028.jpg,P6,whole potted plant including the pot,0.5251257209489555,0.007785640334427191,1.0,0.7361930294906166,0.5,0.44054609537124634,0.034741883298896416,0.017531137603556273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013075327932098766,1,5.663175929856903,0.5,0.11013652384281158,0.5756740309076827,0.22816545568546454,0.437500;0.968750
BaiZhang_0028.jpg,P6,whole potted plant including the pot,0.7823989367761164,0.760870839193624,1.0,0.9923171611698289,0.5,0.5783323645591736,0.17614130825016155,0.8022349918243401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105439814814815,1,14.679214140517239,0.5,0.1445830911397934,0.11354519958257239,0.004986070217285975,0.437500;0.968750
BaiZhang_0029.jpg,P6,whole potted plant including the pot,0.8026295706012029,0.7717740320753242,1.0,0.9910109374308108,0.5,0.6800038814544678,0.19641156584098285,0.7420082398067908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148507426697531,1,13.974516337375338,0.5,0.17000097036361694,0.10182699737851608,0.005390775715700337,0.968750;0.400391
BaiZhang_0029.jpg,P6,whole potted plant including the pot,0.5403730959306965,0.015817596011095447,1.0,0.7711538461538462,0.5,0.507640540599823,0.045368456488806594,0.022068530724198634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016247950424382717,1,5.6659345643261805,0.5,0.12691013514995575,0.44083492249586326,0.18125357097805841,0.968750;0.400391
BaiZhang_0030.jpg,P6,whole potted plant including the pot,0.543402585856263,0.040227537994217855,1.0,0.7910537376163315,0.5,0.5225778818130493,0.062029810219821485,0.02416145818683019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02588987750771605,1,7.188150262301401,0.5,0.13064447045326233,0.3224256197000107,0.16555292189195356,0.333984;0.968750
BaiZhang_0030.jpg,P6,whole potted plant including the pot,0.83015032216692,0.8198461185341459,1.0,0.9882143462777684,0.5,0.7860925197601318,0.20739212822529304,0.5827318356395013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33383921682098766,1,14.175224799038766,0.5,0.19652312994003296,0.09643567560227606,0.006864220822276377,0.333984;0.968750
BaiZhang_0031.jpg,P6,whole potted plant including the pot,0.5455671139123228,0.04677885460618836,1.0,0.7647058823529411,0.5,0.5170229077339172,0.062490575022818365,0.024819270778606704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.028477647569444445,1,6.296176342852334,0.5,0.1292557269334793,0.3200482631612371,0.1611650896467052,0.392578;0.302734;0.960938
BaiZhang_0031.jpg,P6,whole potted plant including the pot,0.5016538998084813,0.007159016545553953,1.0,0.6787310098302055,0.5,0.4560030996799469,0.0875351707116413,0.011142423290396901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012827811535493828,1,6.86106145074265,0.5,0.11400077491998672,0.22847959097359938,0.3589883363565447,0.392578;0.302734;0.960938
BaiZhang_0031.jpg,P6,whole potted plant including the pot,0.706142099190549,0.8238240960501639,0.25,0.9887143173268422,0.5,0.8508482575416565,0.1850977874325102,0.6535954422647715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354105179398148,4,13.546637804982542,0.5,0.21271206438541412,0.10805099443607526,0.006119993716816036,0.392578;0.302734;0.960938
BaiZhang_0032.jpg,P6,whole potted plant including the pot,0.5692098790372039,0.046382064092045705,1.0,0.820035778175313,0.5,0.54339998960495,0.06219271653803895,0.03410103796182043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.028320915316358025,1,5.766810516326572,0.5,0.1358499974012375,0.321581064685724,0.11729848236521147,0.460938;0.968750
BaiZhang_0032.jpg,P6,whole potted plant including the pot,0.7185536224529354,0.8221966444952336,0.25,0.9914108879626121,0.5,0.9167636036872864,0.16883722485710811,0.8562784673502428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347676745756173,4,14.253373120974675,0.5,0.2291909009218216,0.11845728936214503,0.004671377539573097,0.460938;0.968750
BaiZhang_0033.jpg,P6,whole potted plant including the pot,0.5638721009654739,0.03929813252070635,1.0,0.9057971014492754,0.5,0.4970647096633911,0.061440408643032324,0.04383847587492235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02552276234567901,1,8.39809516608156,0.5,0.12426617741584778,0.32551866827904163,0.09124404806892902,0.373047;0.457031;0.964844
BaiZhang_0033.jpg,P6,whole potted plant including the pot,0.5520002685881871,0.004611926668229405,1.0,0.7923076923076923,0.5,0.5211310982704163,1.0,0.010477253906771736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011821711033950617,1,9.548574279397318,0.5,0.13028277456760406,0.0,0.38177942766230855,0.373047;0.457031;0.964844
BaiZhang_0033.jpg,P6,whole potted plant including the pot,0.7102409799752185,0.7970834676316612,0.25,0.9958453450907241,0.5,0.8923556208610535,0.1676963388258725,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248479697145062,4,14.370059056445205,0.5,0.22308890521526337,0.11926318809361128,0.0029479453641026135,0.373047;0.457031;0.964844
BaiZhang_0034.jpg,P6,whole potted plant including the pot,0.5946256257366387,0.0,1.0,0.6474953617810761,0.5,0.9332563877105713,0.048923867651782846,0.005034710743801653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002754267939814815,1,7.132194524168254,0.5,0.23331409692764282,0.4087984241628365,0.7944845699277742,0.417969;0.421875;0.960938;0.351562
BaiZhang_0034.jpg,P6,whole potted plant including the pot,0.5731000021872551,0.008468425242225242,1.0,0.9878252566244927,0.5,0.46330025792121887,1.0,0.11309220945083014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013345027970679012,1,12.590939247034528,0.5,0.11582506448030472,0.0,0.03536936822990541,0.417969;0.421875;0.960938;0.351562
BaiZhang_0034.jpg,P6,whole potted plant including the pot,0.7386210249176532,0.7598199547780903,0.5,0.9962072196689126,0.5,0.8359935879707336,0.17481441964300884,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101288821373457,2,13.973256812734581,0.5,0.2089983969926834,0.11440703828003607,0.0016032138918250474,0.417969;0.421875;0.960938;0.351562
BaiZhang_0034.jpg,P6,whole potted plant including the pot,0.6161228030614126,0.0,1.0,1.0,0.5,0.7431849837303162,0.03365354746065704,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069225019290123455,1,4.9620121590069255,0.5,0.18579624593257904,0.5942909888885018,0.0,0.417969;0.421875;0.960938;0.351562
BaiZhang_0035.jpg,P6,whole potted plant including the pot,0.48173154665123863,0.0,1.0,0.7335907335907336,0.5,0.28900226950645447,1.0,0.007774462963638353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00642505787037037,1,10.097439597342339,0.5,0.07225056737661362,0.0,0.5145049913683104,0.320312;0.308594;0.408203;0.957031
BaiZhang_0035.jpg,P6,whole potted plant including the pot,0.4070057124901929,0.0015642702961399246,0.3333333333333333,1.0,0.5,0.2832465171813965,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010617886766975308,3,15.746507649346839,0.5,0.07081162929534912,0.0026456528403865152,0.0,0.320312;0.308594;0.408203;0.957031
BaiZhang_0035.jpg,P6,whole potted plant including the pot,0.5742925861886137,0.0,1.0,0.6890881913303438,0.5,0.7866794466972351,0.048731997695705055,0.013898772306147599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009178964120370371,1,4.849163075836371,0.5,0.19666986167430878,0.41040796490398507,0.2877952031943678,0.320312;0.308594;0.408203;0.957031
BaiZhang_0035.jpg,P6,whole potted plant including the pot,0.7197908338612202,0.7066686445147679,0.5,0.99615165336374,0.5,0.7862939834594727,0.18486111485822423,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891341145833333,2,13.59154035795427,0.5,0.19657349586486816,0.10818932913684214,0.0017217122551386585,0.320312;0.308594;0.408203;0.957031
BaiZhang_0036.jpg,P6,whole potted plant including the pot,0.7178339613689343,0.6677807323409908,0.5,0.996350897679171,0.5,0.8122813701629639,0.20224764534301173,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.27377338927469136,2,13.639144113306045,0.5,0.20307034254074097,0.09888866674358571,0.0019949039671726,0.968750
BaiZhang_0037.jpg,P6,whole potted plant including the pot,0.6194715835310259,0.01785374179559307,1.0,1.0,0.5,0.7449554204940796,0.023531427810867468,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01705222800925926,1,6.471985276483916,0.5,0.1862388551235199,0.849927176572067,0.0,0.349609;0.957031
BaiZhang_0037.jpg,P6,whole potted plant including the pot,0.818171994350232,0.6361843036997967,1.0,0.9965598795957858,0.5,0.8974664807319641,0.19653650485612978,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26129279996141974,1,12.637178551916154,0.5,0.22436662018299103,0.101762265563034,0.001820264877377822,0.349609;0.957031
BaiZhang_0038.jpg,P6,whole potted plant including the pot,0.6460430372616685,0.015411038345835237,1.0,1.0,0.5,0.8355719447135925,0.029938635165303627,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608736014660494,1,5.795434182937144,0.5,0.20889298617839813,0.668033124742384,0.0,0.435547;0.388672;0.445312;0.960938;0.628906;0.554688;0.324219
