图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0077.jpg,A6共识,1.0088975142762056,1.0499756027270384,0.14309630594135803,0,1,0,0.7349,0.01842,0.02588,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7344734841128273
0078.jpg,A6共识,1.0063392566066778,1.0336977633148887,0.13999119888117284,0,1,0,0.6801,0.02241,0.03213,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6793479827064017
0079.jpg,A6共识,0.9930074018489862,1.015732425073805,0.13853949652777778,0,1,0,0.7247,0.01716,0.02795,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7229746018174125
0080.jpg,A6共识,0.9712982564417215,0.9589325052018679,0.13301094714506173,0,1,1,0.7685,0.0136,0.02141,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7719672885649709
0081.jpg,A6共识,0.9766082296178333,0.9243990549679504,0.12526415412808642,0,1,0,0.714,0.01699,0.02573,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7177715276477156
0082.jpg,A6共识,0.9828197834172484,0.926029518928122,0.12207163869598765,0,1,0,0.6434,0.0206,0.03442,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6507358033914661
0083.jpg,A6共识,0.939727171526203,0.8880066581332797,0.10556917920524692,0,1,0,0.5973,0.01546,0.04444,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5998514271872099
0084.jpg,A6共识,0.9319554694083128,0.9561427990603847,0.0991188030478395,0,1,0,0.5401,0.01782,0.05095,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5436921620595205
0085.jpg,A6共识,0.9291369144756554,0.9787306562380118,0.0965725067515432,0,1,0,0.5333,0.01754,0.05158,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5385755658680728
0086.jpg,A6共识,0.9235245182749398,0.9357261760163798,0.09602466724537037,0,1,0,0.5449,0.01416,0.05331,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5448326102441235
0087.jpg,A6共识,0.9180308871079226,0.9479455474255385,0.09317201967592592,0,1,0,0.4998,0.01775,0.06076,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5102045773676688
0088.jpg,A1s,1.0356613664827705,0.8984170744334001,0.09054542824074074,0,1,0,0.7288,0.0,0.0329,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9764773241724588
0089.jpg,A6共识,0.9836853010323395,0.8527716819770919,0.10439031153549383,0,1,0,0.6658,0.00085,0.04972,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6727184961561136
0090.jpg,A6共识,0.9850377638224798,0.8404514750955147,0.1304495804398148,0,1,0,0.4485,0.00177,0.10877,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6041163977758477
0091.jpg,A6共识,1.0919228732628083,0.9773545723093395,0.15545488522376544,0,1,0,0.485,0.00917,0.10681,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6292068531038884
0092.jpg,A6共识,1.1019633160938194,1.0322757865797119,0.21175648630401234,0,1,1,0.8847,0.00474,0.02204,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8844136215021048
0093.jpg,A6共识,1.079409078682287,1.0441294499752483,0.2256128231095679,0,1,1,0.9376,0.00852,0.00565,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9237586652125406
0094.jpg,A6共识,1.0686572277800204,1.088822930227491,0.22110230999228395,0,1,1,0.9302,0.00855,0.00694,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.909142840185765
0095.jpg,A6共识,1.1160512319099627,1.0778686084063622,0.21213228202160495,0,1,1,0.95,0.00198,0.00887,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9465949489717934
0096.jpg,A6共识,1.136079455986932,1.063137900662113,0.22020085841049383,0,1,1,0.8792,0.00307,0.02564,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8922625133061575
0097.jpg,A6共识,1.1473097587319192,1.1147788558359102,0.23804422260802469,0,1,1,0.8374,0.01367,0.0294,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8363461193843436
0098.jpg,A6共识,1.149326863768331,1.1532226157963341,0.2599200665509259,0,1,1,0.8095,0.02215,0.03233,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8251303141404813
0099.jpg,A6共识,1.1499912256785623,1.1722341001253576,0.26934063946759257,0,1,1,0.8511,0.02041,0.02254,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8649456732107101
0100.jpg,A6共识,1.1426883359962536,1.138206367452741,0.2689670138888889,0,1,1,0.9047,0.01295,0.01351,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.912166476437669
