图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记
0000.jpg,0.0,0.0,0.0,0.0,0.0,0
0001.jpg,0.07833820241939991,0.05400076485069072,0.010568379471489342,0.21982335823599175,0.012266668631919235,0
0002.jpg,0.10456292816556126,0.10429397270960106,0.021639849887812986,0.2498461075397319,0.001256989068764493,0
0003.jpg,0.12107484841722593,0.14697645670332804,0.028616368156679724,0.24374892128960268,0.010278441396603511,0
0004.jpg,0.1392922297342322,0.19668763429515757,0.0180085313833028,0.26106811679376585,0.004549304577732668,0
0005.jpg,0.1462120535922316,0.20700828311361608,0.02560040056254634,0.266626514373583,0.004682838456224361,0
0006.jpg,0.1628009670251435,0.21109205457714542,0.04057732619075358,0.2610060884893064,0.09015262835418401,0
0007.jpg,0.09535688817585417,0.06804003440803053,0.015035238246963614,0.26261011046528815,0.014210259699870229,0
0008.jpg,0.1482623785359798,0.14669908650777608,0.055293214238676634,0.2455483353191128,0.14471540579207207,0
0009.jpg,0.1682319983880721,0.25055405905943473,0.07521415679116235,0.24236256903140518,0.007625975077520333,0
0010.jpg,0.12789876379132034,0.1253618059792556,0.08562478151229146,0.2429215439668172,0.012570335525358124,0
0011.jpg,0.15683944130314373,0.20299699608469346,0.07855505124936141,0.25748631965942304,0.011867666308699449,0
0012.jpg,0.22089000426091918,0.2935047920622257,0.08049227437183072,0.28537860757825595,0.17797071034412357,0
0013.jpg,0.20094379313573185,0.2279410583844671,0.19126034123392463,0.2572955433393276,0.06016967705236876,0
0014.jpg,0.24663729551539146,0.308008608619295,0.24867103276287184,0.26096075464976143,0.07617557096986581,0
0015.jpg,0.28182159779046717,0.42006134824851904,0.19889445849505757,0.2605650761936831,0.13290161487533564,0
0016.jpg,0.22647754253853775,0.39624208019178775,0.0731157991536584,0.2592430684573179,0.03135398379111979,0
0017.jpg,0.19525305049336517,0.26924583644950817,0.07951990583091618,0.2765247484251442,0.08003896114681475,0
0018.jpg,0.17789407366499232,0.259558800673382,0.05652404653750134,0.28797637367220075,0.006155922512554014,0
0019.jpg,0.17377008016208745,0.26937783796701986,0.02292688877443135,0.2898466305187256,0.008629713668941781,0
0020.jpg,0.15669925423979117,0.18434726568399162,0.04903137203221136,0.29350694215522444,0.04362088469023432,0
0021.jpg,0.2174639987244431,0.327481243013237,0.1169780880972216,0.278911110695127,0.025821759811486867,0
0022.jpg,0.22690688824810168,0.3700502315231441,0.10601350654270737,0.27277680002430305,0.017944870488324317,0
0023.jpg,0.14016367620304823,0.1888157994140327,0.016343719679517393,0.2607623010121656,0.03201094156810686,0
0024.jpg,0.14692225438658368,0.17831665896634752,0.04962690300531345,0.26923532758888835,0.03197244066541057,0
0025.jpg,0.1642751328370878,0.23160617717138987,0.019095543656427908,0.2850755561724001,0.047801305799295674,0
0026.jpg,0.14622904771965253,0.18745568493035603,0.029429988513843208,0.2741111858156815,0.03156176274431154,0
0027.jpg,0.19165421460276036,0.27849933673977323,0.07338258831039976,0.26564577522287725,0.06281570573680323,0
0028.jpg,0.16924719344290926,0.22374683628512593,0.09103546329772104,0.2633655691975517,0.015570284128646599,0
0029.jpg,0.18846526327295354,0.261287236108924,0.055777668732274584,0.2536466847344835,0.13105761512093753,0
0030.jpg,0.16505280888037457,0.2712401208505961,0.03064952030253838,0.23585537750591035,0.02328361420369175,0
0031.jpg,0.1673785116944638,0.20178334381331653,0.08026190950730774,0.2287155564602542,0.13006649911941684,0
0032.jpg,0.14864906209249526,0.21728550536543312,0.007549993198204463,0.20976102341967473,0.1218092070674924,0
0033.jpg,0.22371442350647813,0.39022758932127644,0.011647708094241722,0.2352383618851447,0.16942166499456507,0
0034.jpg,0.22146280413075986,0.2972409253804634,0.18217747560912084,0.23886686891809084,0.08111596077196505,0
0035.jpg,0.2854212749404846,0.3738866027447244,0.09366360986528345,0.22143529501120518,0.5052415850713927,0
0036.jpg,0.29265851928665243,0.39346504278401007,0.17444569918698405,0.22552625500879564,0.36635177175535977,0
0037.jpg,0.13894517311049404,0.20445754786466164,0.02683517665219375,0.22709026899051243,0.026024466314572933,0
0038.jpg,0.15561115095311448,0.23808434264478795,0.0328411517216059,0.21318890863755902,0.07182743958431642,0
0039.jpg,0.21222800718207965,0.34314553179458585,0.07347046083045547,0.20806735336507887,0.14495078336727368,0
0040.jpg,0.1262717970912063,0.18723852352270876,0.03907685018499848,0.20191313108994802,0.0032721235968108447,0
0041.jpg,0.3628329966012463,0.472997520298864,0.5359496704613542,0.21434587123610604,0.0647331938151921,0
0042.jpg,0.1475250350069575,0.2512552647097285,0.0329340630342248,0.2046711969618582,0.0012291823968784616,0
0043.jpg,0.16111440931496915,0.3056606116511743,0.010791601641684072,0.190375000169846,0.025610298561170773,0
0044.jpg,0.3067056311152276,0.47689019946721034,0.3263949661982684,0.1942501869267348,0.06421848680302113,0
0045.jpg,0.1593711655588588,0.27870386446501516,0.03751674761782717,0.19099647163170852,0.031310054558130476,0
0046.jpg,0.08137532837839556,0.09632755283718819,0.020770100061916295,0.16477717360036004,0.008492443132070837,0
0047.jpg,0.1678724496257312,0.2932642233420265,0.0034082136464281074,0.19023142776490243,0.11213374068792864,0
0048.jpg,0.11720880135431941,0.14922247475868866,0.04871983673156688,0.1859663338343499,0.04206261698199452,0
0049.jpg,0.1725842506787194,0.28947411780327226,0.025904487061179104,0.19248314902402042,0.11114266950849487,0
0050.jpg,0.3551155839009961,0.423352611900186,0.6103948299144749,0.17849197847217912,0.0648031175951171,0
0051.jpg,0.09044338033776388,0.1086381047443985,0.003715714670762506,0.1846963518123934,0.03544684704290286,0
0052.jpg,0.08707649572319563,0.10342339442466186,0.00918421207800611,0.19218575270110738,0.0035721098652373526,0
0053.jpg,0.09962980217176781,0.12489644148895351,0.029826948649160415,0.1910737225473822,0.004605865676656215,0
0054.jpg,0.1145238657289218,0.14573937972857332,0.05142344278476385,0.1938617921546809,0.014625160593732957,0
0055.jpg,0.11610556539240025,0.15854572099436515,0.04558170438595167,0.17902265752225954,0.029756483782130933,0
0056.jpg,0.10261524482197645,0.1433059760012766,0.018399861217591802,0.1812368615912311,0.01699315012882619,0
0057.jpg,0.12214715106814343,0.17068075854093678,0.02489277199280762,0.19202150140561103,0.05453544819473934,0
0058.jpg,0.13348140729557972,0.19108119277178381,0.010213550360842908,0.21891664259855115,0.06213627723737915,0
0059.jpg,0.13832878568195917,0.18116850464896883,0.004707163922666141,0.26713857556432097,0.0463891612204889,0
0060.jpg,0.16612958100815808,0.23743464664307035,0.021866207007889597,0.25514126634021084,0.09183724230705573,0
0061.jpg,0.14503254543819183,0.1910353197749587,0.045110415588551424,0.25174172494861113,0.02638098921777099,0
0062.jpg,0.14721753740119442,0.2024385601074008,0.028828700149380677,0.2677631971285236,0.014773780294187102,0
0063.jpg,0.08162995271967768,0.03925297697487329,0.007468574833257173,0.23657743590654412,0.04586605395681141,0
0064.jpg,0.12123034563461327,0.14302957975155672,0.017564411682254154,0.2646787482965097,0.004061351512516331,0
0065.jpg,0.16692920150715768,0.2522121042965877,0.011625106338044065,0.2971897514823353,0.009675003655047724,0
0066.jpg,0.15744880324539087,0.18577973697291505,0.06730301221281476,0.28354563934365584,0.031424882771686334,0
0067.jpg,0.1359509866958349,0.14185453357617517,0.06153139066035656,0.2834160150151286,0.0004336568353490293,0
0068.jpg,0.10248168304892488,0.08259522914386797,0.007982586371383578,0.2767261349086212,0.015974483523799436,0
0069.jpg,0.16573124753919874,0.24003566578961033,0.03688098066534339,0.2789599514638449,0.0183902098702537,0
0070.jpg,0.14610274060080866,0.18172833979641445,6.578437445243773e-05,0.26229317168173416,0.11272055105344637,0
0071.jpg,0.15296676302230972,0.19733536490823522,0.01418439254405959,0.2789702812994608,0.0707381122903154,0
0072.jpg,0.1080899539327343,0.10323259846420607,0.006267663927346582,0.2773785855780466,0.0069798806260925475,0
0073.jpg,0.14214007049109115,0.14608303777159426,0.07089272916521752,0.28399881842332386,0.015254135825985317,0
0074.jpg,0.15564573056846906,0.16175040432976395,0.0888415404365628,0.26609639648932903,0.06865736547719134,0
0075.jpg,0.12608175379027092,0.13189173810979993,0.049691262397938626,0.2629091654643788,0.011796923241743964,0
0076.jpg,0.11780962006776959,0.1026552917868847,0.04223021480008956,0.27531611974155434,0.016624562046326414,0
0077.jpg,0.14898203010599775,0.1877210683795295,0.016962376322907948,0.2745042802624801,0.06941994684543638,0
0078.jpg,0.15401220089263984,0.22514892841836165,0.02169942151726602,0.2533697588005521,0.04295187244505816,0
0079.jpg,0.12457006532539087,0.1641730675401415,0.010369954432830415,0.25223394802675714,0.009723440476296417,0
0080.jpg,0.17648372434670825,0.252991638614399,0.03990594394579418,0.2621064405144673,0.08289036477735502,0
0081.jpg,0.17177595832943235,0.2638909824706426,0.058241770194498804,0.25557993276214663,0.006391258170307263,0
0082.jpg,0.13819781052062005,0.20847669581073014,0.025486265039831923,0.23079089961344368,0.0077445054903041285,0
0083.jpg,0.28292177806479624,0.5237249333850407,0.135186679453359,0.25069277352126185,0.020987920909178726,0
0084.jpg,0.1253227086662076,0.17720306719089207,0.06110094069090596,0.1847963440485728,0.012182093096837848,0
0085.jpg,0.07992997015213835,0.07665226948211612,0.02568933661423788,0.17767041831161667,0.015078247346227038,0
0086.jpg,0.17150311315211417,0.3260615116684812,0.005672830959874403,0.21756743267119827,0.01047678773585063,0
0087.jpg,0.14872760055626486,0.24866133507134713,0.029707445506216887,0.17814235274828394,0.06489122478445451,0
0088.jpg,0.2933482198812738,0.6693091406370755,0.028190774916343732,0.191346228062233,0.028038466091021615,0
0089.jpg,0.3363200278153891,0.6604949675619207,0.15290538201379456,0.2048989340732753,0.10463806764632946,0
0090.jpg,0.36396011982972365,0.6932929038144178,0.24963302169531837,0.21473066166507382,0.03477788436386265,0
0091.jpg,0.20488245701240426,0.2171407864288324,0.19168558993938095,0.1903579554752436,0.22248196939104534,0
0092.jpg,0.32885191180223433,0.48103133142992505,0.3621732504527281,0.24804166114279114,0.05291478601920527,0
0093.jpg,0.233997426348919,0.40929695769573804,0.06543524142945233,0.2553627504376207,0.07029328792428303,0
0094.jpg,0.1245137786982262,0.11874847046900883,0.01999227284653693,0.24022372648118284,0.11931876134762119,0
0095.jpg,0.17680647728688761,0.2729251576438019,0.04056958053035284,0.27341396549353036,0.018578570703907633,0
0096.jpg,0.20865785861255454,0.37686989906652724,0.03803558945388204,0.25191718004214214,0.028434677101759884,0
0097.jpg,0.1882751381542131,0.26299712637374695,0.08103221906731911,0.2484139012234028,0.09243075900480784,0
0098.jpg,0.13859444519767788,0.13647665742796544,0.09189823513979196,0.2554757483745429,0.026560794795374973,0
0099.jpg,0.1104214090238315,0.10209574042649772,0.036244115514724534,0.2565905674368657,0.009861527577731712,0
0100.jpg,0.1498088108292795,0.21006649904268315,0.0013871860534757502,0.2865456821013701,0.028682127504192897,0
