图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0063.jpg,A1s,1.1230896592058957,1.072794844234111,0.07736991222993828,0,1,1,0.9789,5e-05,0.00159,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9913858792620653
0064.jpg,A1s,1.138927642859359,1.09577480770895,0.07925021701388889,0,1,1,0.9586,0.00042,0.00295,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9922505267481573
0065.jpg,A1s,1.149304822924622,1.1012729469136218,0.08445372781635803,0,1,1,0.9108,0.00158,0.00646,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9900598578429763
0066.jpg,A1s,1.1542251010503715,1.1047498124714012,0.08832429108796297,0,1,1,0.8458,0.00396,0.01137,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9962113302516272
0067.jpg,A1s,0.8624481813848133,0.8285445421249368,0.09233097029320987,0,1,1,0.8163,0.00544,0.014,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9946280926986979
0068.jpg,A1s,1.1290757397145221,1.0889384511751803,0.09734531732253086,0,1,0,0.7433,0.01002,0.01995,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9941495626414155
0069.jpg,A1s,1.10198512037875,1.0912506066809018,0.09980818383487654,0,1,0,0.6537,0.01691,0.02668,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9937707009139204
0070.jpg,A1s,1.0894049695058512,1.133927792951199,0.1041916232638889,0,1,0,0.6189,0.02151,0.02905,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9943929494173689
0071.jpg,A1s,1.1114791388565708,1.1243369475517875,0.10664122781635803,0,1,0,0.662,0.01884,0.02568,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9942943255275516
0072.jpg,A1s,1.116382134344714,1.139327961077813,0.10715265721450618,0,1,0,0.6599,0.01925,0.02564,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9923726649091954
0073.jpg,A1s,1.0950462083928016,1.117989034092963,0.10345510223765432,0,1,0,0.6058,0.02237,0.03011,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9954558430285059
