图像,COLMAP图像,后端,接受,原因,注册点数,掩膜内点数,正修正点支撑像素,负修正删除像素,几何修正像素,几何修正像素比例,修正前后IoU,正提示框xyxy,负提示框xyxy
0000.jpg,0000.jpg,colmap_tracks,1,ok,348,335,3242,0,1900,0.0002290702160493827,0.9990076722602614,"726,176,1758,3083",
0025.jpg,0025.jpg,colmap_tracks,1,ok,162,157,1454,0,916,0.00011043595679012346,0.999329972957533,"87,1761,1424,2637",
0050.jpg,0050.jpg,colmap_tracks,1,ok,133,127,1821,0,1823,0.00021978684413580246,0.9979696392573535,"839,1151,1647,2558",
0075.jpg,0075.jpg,colmap_tracks,1,ok,168,153,3020,0,603,7.269965277777777e-05,0.9995480214131414,"425,880,1730,2732",
0100.jpg,0100.jpg,colmap_tracks,1,ok,53,51,440,0,171,2.0616319444444445e-05,0.999809946996329,"702,778,1075,2418",
