图像,COLMAP图像,后端,接受,原因,注册点数,掩膜内点数,正修正点支撑像素,负修正删除像素,几何修正像素,几何修正像素比例,修正前后IoU,正提示框xyxy,负提示框xyxy
0000.jpg,crop_0000.png,colmap_tracks,1,ok,1542,1506,7924,0,1428,0.00017216435185185184,0.9992464169182568,"184,540,2068,2825",
0025.jpg,crop_0025.png,colmap_tracks,1,ok,1891,1873,4526,0,1029,0.00012405960648148148,0.9996414196853275,"0,746,1916,3245",
0050.jpg,crop_0050.png,colmap_tracks,1,ok,631,615,4412,0,1489,0.0001795187114197531,0.9992190138909578,"92,1048,1852,3084",
0075.jpg,crop_0075.png,colmap_tracks,1,ok,98,97,271,0,2,2.4112654320987655e-07,0.9999990601843824,"1201,1755,1302,1829",
0100.jpg,crop_0100.png,colmap_tracks,1,ok,5064,5027,9494,0,2926,0.0003527681327160494,0.99878438243013,"225,359,2149,2768",
