图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记
0000.jpg,0.0,0.0,0.0,0.0,0.0,0
0001.jpg,0.1317989283230249,0.11437020194987113,0.008876614373853703,0.35644466607853176,0.0029269168498241337,0
0002.jpg,0.13187397595171496,0.12297552372120812,0.0011554819191675304,0.35365776975272767,0.000861531542122167,0
0003.jpg,0.1415193184885204,0.1358229053958696,0.006911572010648228,0.34877325162499884,0.033733971273695,0
0004.jpg,0.21780863684703175,0.31034181391834226,0.011075230639449065,0.3803481653878562,0.0755543531252377,0
0005.jpg,0.15220724632774013,0.15825974829126033,0.02042040055524193,0.34791630694625575,0.03154771700283078,0
0006.jpg,0.2932780997116849,0.36967102291304854,0.2919546677413382,0.35653467336699296,0.011806042766900934,0
0007.jpg,0.317123671306754,0.3553137031265897,0.3624622825308604,0.3475474705835857,0.10174291289224051,0
0008.jpg,0.15516012818522798,0.14107385173866704,0.06177182232549418,0.34669669939776937,0.02444766430585752,0
0009.jpg,0.2419082876470582,0.2907104069024664,0.20809391773159752,0.3449142048513356,0.012717430569744665,0
