图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0000.jpg,P2,1.1688098016889006,0.22478913483796295,0,0,module_off,0.0,0,disabled,0,module_off,,,
0025.jpg,P2,1.2226345074502323,0.3659862075617284,0,0,module_off,0.0,0,disabled,0,module_off,,,
0050.jpg,P2,1.003124885474278,0.22821735146604938,0,0,module_off,0.0,0,disabled,0,module_off,,,
0075.jpg,P2,1.0697444047254012,0.2550687210648148,0,0,module_off,0.0,0,disabled,0,module_off,,,
0100.jpg,P2,1.1870730971935686,0.2882573784722222,0,0,module_off,0.0,0,disabled,0,module_off,,,
