图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0000.jpg,P2,0.9116269656408367,0.3385349151234568,0,0,module_off,0.0,0,disabled,0,module_off,,,
0025.jpg,P2,0.6538728535392202,0.2335914592978395,0,0,module_off,0.0,0,disabled,0,module_off,,,
0050.jpg,P2,0.7379686141744866,0.1950100067515432,0,0,module_off,0.0,0,disabled,0,module_off,,,
0075.jpg,P2,0.6071867775190973,0.2267969955632716,0,0,module_off,0.0,0,disabled,0,module_off,,,
0100.jpg,P2,0.7681346283324798,0.3058497299382716,0,0,module_off,0.0,0,disabled,0,module_off,,,
