sample,method_tag,method,is_separated_foreground,full_psnr,full_ssim,full_lpips,fg_psnr,fg_ssim,fg_lpips_black_bg,mask_ratio_mean,outside_nonblack_ratio_mean,leakage_energy_ratio_mean,outside_energy_mean,inside_energy_mean,output_dir
KongQueZhuYu,E2_2dgs_baseline,Full-scene 2DGS baseline,False,24.159227830392343,0.8879804257993344,0.27646247214741176,24.208995395236546,0.8513722916444143,0.04802840955003544,0.3017687151829402,0.9907849475189492,1.2201316135900993,0.5515233587335657,0.45804450467780783,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E2_2dgs_baseline
KongQueZhuYu,E3_fsam3_preprocess,Direct mask-preprocess foreground training,True,6.13454117598357,0.23745127201632218,0.5759573225621824,20.729053250065558,0.7504849014458833,0.06964183943691077,0.3017687151829402,0.007278456072392011,0.004233982827928331,0.0017879774332632897,0.4041613388668608,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E3_fsam3_preprocess
KongQueZhuYu,E6_mask_constrained,Mask-constrained full-scene,False,23.913802252875435,0.8865220392191852,0.2843727088636822,23.959505716959637,0.84631931009116,0.04835442405332018,0.3017687151829402,0.9900338031627514,1.2127274164447077,0.5503203328009005,0.45868752620838305,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E6_mask_constrained
KongQueZhuYu,E7_mask_pruning,Mask-constrained + pruning full-scene,False,24.7105879607024,0.8978972214239614,0.2651253050124204,24.752677634910302,0.8676301704512702,0.044804523388544716,0.3017687151829402,0.9903344710667928,1.2268703248765733,0.544875728863257,0.4492000506983863,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E7_mask_pruning
KongQueZhuYu,E8_full_plant_aware,H-VQG + mask + pruning + mesh,False,23.251584229645907,0.8721328686784815,0.2884212180420204,24.037721351340966,0.8492807370645029,0.0476907206768239,0.3017687151829402,0.9830763339996338,1.1963299225877833,0.5379667370407669,0.4538774976023921,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E8_full_plant_aware
KongQueZhuYu,E7_mask_pruning_foreground_object,E7 post-export foreground object,False,11.01353210873074,0.6392691323050746,0.42983675444567643,24.69175910949707,0.865808124895449,0.044920007387797035,0.3017687151829402,0.7509206290598269,0.78997685291149,0.35310577904736556,0.4492271928875535,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E7_mask_pruning_foreground_object
KongQueZhuYu,F1_high_precision_foreground,COLMAP track foreground init + foreground RGB/mask loss,True,6.254815136944806,0.2681067343111391,0.5565922238208629,24.972310454757125,0.8540426117402536,0.04383798047072358,0.3017687151829402,0.029276630737715297,0.01861318566456989,0.008275278119577302,0.4484599420317897,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/F1_high_precision_foreground
