ablation_id,alpha_mask_loss,bg_opacity_loss,fg_init,fg_lpips_black_bg,fg_psnr,fg_result_key,fg_rgb_loss,fg_ssim,full_lpips,full_psnr,full_result_key,full_ssim,gaussians_30000,init_kept_ratio,init_points_after,init_points_before,inside_energy_mean,leakage_energy_ratio_mean,mask_ratio_mean,method,method_tag,notes,output_dir,outside_energy_mean,outside_nonblack_ratio_mean,sample,status
A0,False,False,False,0.04802840955003544,24.208995395236546,ours_30000,False,0.8513722916444143,0.27646247214741176,24.159227830392343,ours_30000,0.8879804257993344,751213,,,,0.45804450467780783,1.2201316135900993,0.3017687151829402,full-scene 2DGS + foreground eval,E2_2dgs_baseline,Existing E2 output reused as A0.,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E2_2dgs_baseline,0.5515233587335657,0.9907849475189492,KongQueZhuYu,success
A1,False,False,False,0.06964183943691077,20.729053250065558,ours_30000,implicit,0.7504849014458833,0.5759573225621824,6.13454117598357,ours_30000,0.23745127201632218,263108,,,,0.4041613388668608,0.004233982827928331,0.3017687151829402,mask preprocess foreground training,E3_fsam3_preprocess,Existing E3 output reused as A1.,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/E3_fsam3_preprocess,0.0017879774332632897,0.007278456072392011,KongQueZhuYu,success
A2,True,False,False,0.04907549503776762,24.34224079273365,ours_30000,False,0.847842295964559,0.2810359409561864,24.028166876898872,ours_30000,0.8847268886036344,768067,,,,0.4534168773227268,1.2260447409417894,0.3017687151829402,alpha mask loss only,A2_alpha_mask_loss_only,,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/A2_alpha_mask_loss_only,0.5497039479238016,0.9898286572209111,KongQueZhuYu,success
A3,False,True,False,0.04507665018792505,24.75078476799859,ours_30000,False,0.867198074305499,0.26631397174464333,24.743092007107204,ours_30000,0.8982061920342622,742931,,,,0.4495412354116087,1.225466869495533,0.3017687151829402,background opacity only,A3_bg_opacity_only,,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/A3_bg_opacity_only,0.5447786251703898,0.9899952433727406,KongQueZhuYu,success
A4,True,True,False,0.04447491494593797,24.812574315954137,ours_30000,False,0.8687243748594213,0.26249918672773576,24.64006989090531,ours_30000,0.8963230561327051,763266,,,,0.44927739214014123,1.2265905031451472,0.3017687151829402,alpha mask loss + background opacity,A4_alpha_mask_bg_opacity,,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/A4_alpha_mask_bg_opacity,0.5449024814146536,0.9896139723283274,KongQueZhuYu,success
A5,True,True,False,0.043738724387906214,25.10554356045193,ours_30000,True,0.8561081599306177,0.5564704294557925,6.256185637580024,ours_30000,0.26865873485803604,592900,,,,0.4471162623829312,0.01900028630539223,0.3017687151829402,foreground RGB loss + alpha mask loss + background opacity,A5_fg_rgb_alpha_bg_loss,,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/A5_fg_rgb_alpha_bg_loss,0.008427192870941427,0.029386909264657233,KongQueZhuYu,success
A6,True,True,True,0.04384410257140795,25.007228992603444,ours_30000,True,0.8547798549687421,0.556709905465444,6.2554980560585305,ours_30000,0.2683636134973279,591623,0.6638957272451353,118119,177918,0.4483552795869333,0.018883968703448772,0.3017687151829402,foreground track init + foreground RGB loss + alpha mask loss + background opacity,A6_foreground_track_init_fg_rgb_alpha_bg,Core A6 without M4 pruning.,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/A6_foreground_track_init_fg_rgb_alpha_bg,0.008394045703527,0.029438171466743504,KongQueZhuYu,success
A6+M4,True,True,True,0.04383798047072358,24.972310454757125,ours_30000,True,0.8540426117402536,0.5565922238208629,6.254815136944806,ours_30000,0.2681067343111391,585594,0.6638957272451353,118119,177918,0.4484599420317897,0.01861318566456989,0.3017687151829402,A6 + lightweight mask pruning,F1_high_precision_foreground,Existing F1 output; not the clean A6 ablation row.,/data/fj/F2DMAS/00-论文优化重构/数据管理/06-实验输出/KongQueZhuYu/F1_high_precision_foreground,0.008275278119577302,0.029276630737715297,KongQueZhuYu,success
