图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
DouBanLv1_0075.jpg,P6,0,whole potted plant including the pot,0.972656,"196,827,1545,2695",0.15893192997685185,0.5,raw,per_instance,0,0
