图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
CaoMei1_0100.jpg,P6,0,whole potted plant including the pot,0.964844,"255,-9,1281,1298",0.11644048996913581,0.5,raw,per_instance,0,0
