图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
0000.jpg,P6,whole potted plant including the pot,1.0840221759533404,0.4267942867049539,1.0,0.7205979672993258,1.0,0.27586138248443604,1.0,0.8127544581618656,1,0.3993714486555972,0.6451875589451227,0.502669289126159,0.0,0.0,0.8307533098209569,0.1785837432484568,1,7.754727195465838,1.0,0.06896534562110901,0.0,0.004921535600120169,0.972656
0001.jpg,P6,whole potted plant including the pot,1.0709370721211058,0.42223974204953896,1.0,0.7218725296650141,0.9466006433705165,0.271888792514801,1.0,0.7709374342797056,1,0.39841673060113164,0.6436123055490697,0.5026843741169822,0.0,0.0,0.8266923631790053,0.1767846981095679,1,7.70572251763206,0.9466006433705165,0.06797219812870026,0.0,0.005188488484460791,0.968750
0002.jpg,P6,whole potted plant including the pot,1.05735839522369,0.4114119393655259,1.0,0.7221435034883555,0.896679925839413,0.26998522877693176,1.0,0.7984642857142857,1,0.39731427572964495,0.6427201784879989,0.49942954934398176,0.0,0.0,0.8246489437692862,0.17250771604938273,1,7.695326349110468,0.896679925839413,0.06749630719423294,0.0,0.005009616674866932,0.968750
0003.jpg,P6,whole potted plant including the pot,1.044295961951078,0.39765246522894193,1.0,0.7192278618749292,0.8524993735370199,0.26989537477493286,1.0,1.0,1,0.39644094686791326,0.6394251181891099,0.4976851851851852,0.0,0.0,0.8305882216839149,0.16707272376543209,1,7.807599038033264,0.8524993735370199,0.06747384369373322,0.0,0.0038880967088286062,0.972656
0004.jpg,P6,whole potted plant including the pot,1.0445558437484848,0.3935856676824503,1.0,0.7318695779441096,0.8091001631869199,0.2597520053386688,1.0,1.0,1,0.40569436091805505,0.6556988560290078,0.5035545023696683,0.0,0.0,0.8555995088136208,0.1654663387345679,1,7.327273332199269,0.8091001631869199,0.0649380013346672,0.0,0.0007337275692122958,0.968750
0005.jpg,P6,whole potted plant including the pot,1.0530174966740986,0.3814490667487107,1.0,0.7305203987464545,0.802977942034105,0.2825030982494354,1.0,1.0,1,0.4135273955183574,0.6676915960737939,0.5123076923076924,0.0027628517252065573,0.0,0.8844880779470684,0.16067238136574075,1,7.377743365304029,0.802977942034105,0.07062577456235886,0.0,0.0,0.960938
0006.jpg,P6,whole potted plant including the pot,1.0435646058905568,0.3713635675496171,1.0,0.7303039685464447,0.8009993240229121,0.29288172721862793,1.0,1.0,1,0.4044548884230365,0.6375509450688644,0.5133270617748511,0.011390864225268882,0.0,0.9233044579704146,0.15668860918209876,1,7.385856932705506,0.8009993240229121,0.07322043180465698,0.0,0.0,0.964844
0007.jpg,P6,whole potted plant including the pot,1.071376497480132,0.3671249291881543,1.0,0.7324005756360495,0.9325127556550196,0.3011188805103302,1.0,1.0,1,0.4047450692822212,0.6357124626955941,0.5124096764059064,0.011334231900266847,0.0,0.9341223515578019,0.155014347029321,1,7.307460787603975,0.9325127556550196,0.07527972012758255,0.0,0.0,0.964844
0008.jpg,P6,whole potted plant including the pot,1.0625166502791217,0.38682740955618056,1.0,0.703692481595504,0.8546747981780086,0.35078006982803345,1.0,1.0,1,0.4033216984475764,0.64122426815649,0.5165728580362726,0.012610512315022861,0.0,0.8969324384078274,0.16279682677469134,1,8.421505875199026,0.8546747981780086,0.08769501745700836,0.0,0.0,0.964844
0009.jpg,P6,whole potted plant including the pot,1.0539966038462911,0.41679608141897173,1.0,0.7025125424038936,0.7495838253560536,0.4025089740753174,1.0,0.9095686028257457,1,0.39971631919544376,0.648951428783557,0.5297213622291022,0.021081293044885426,0.0,0.8355786183342605,0.17463445216049384,1,8.469242601082922,0.7495838253560536,0.10062724351882935,0.0,0.00439768917657585,0.968750
