图像,提示词编号,实例编号,提示词文本,SAM3分数,外接框,面积比例,掩膜阈值,来源阶段,候选模式,排名,是否空掩膜
KongQueZhuYu_0100.jpg,P6,0,whole potted plant including the pot,0.304688,"373,160,609,491",0.0055765335648148145,0.5,raw,per_instance,1,0
KongQueZhuYu_0100.jpg,P6,1,whole potted plant including the pot,0.419922,"-3,-5,493,641",0.03058328510802469,0.5,raw,per_instance,3,0
KongQueZhuYu_0100.jpg,P6,2,whole potted plant including the pot,0.65625,"-3,-5,879,652",0.03963831018518518,0.5,raw,per_instance,2,0
KongQueZhuYu_0100.jpg,P6,3,whole potted plant including the pot,0.953125,"265,391,2165,2705",0.2881620129243827,0.5,raw,per_instance,0,0
