图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0036.jpg,P2,1.16335233052599,0.2829369212962963,5,1,ok,0.000660204475308642,0,sam3_if_supported,1,ok,1,9,0.9921135107754258,0.7234693877551021,ok
0037.jpg,P2,1.1448599854512427,0.29563910590277775,10,1,ok,0.0005917245370370371,0,sam3_if_supported,1,ok,1,9,0.9919187601873596,0.8728139904610492,ok
0038.jpg,P2,1.2126798155237157,0.3157184365354938,13,1,ok,0.0007086709104938271,0,sam3_if_supported,1,ok,1,9,0.991720433646737,0.8546137339055794,ok
0039.jpg,P2,1.2392809421909041,0.30361002604166665,7,1,ok,0.0010067033179012345,0,sam3_if_supported,1,ok,1,9,0.9927830525436802,0.8148308759757156,ok
0040.jpg,P2,1.2600026871911432,0.30219593942901235,2,1,ok,0.002120587384259259,0,sam3_if_supported,1,ok,1,9,0.9933423542939425,0.8196842624568328,ok
0041.jpg,P2,1.3143054211697311,0.30806073977623455,8,1,ok,0.0026535976080246915,0,sam3_if_supported,1,ok,1,9,0.9943194512315947,0.8346746378477811,ok
0042.jpg,P2,1.3150030869950453,0.31840229552469135,9,1,ok,0.0023784722222222224,0,sam3_if_supported,1,ok,1,9,0.9915036168093413,0.8160614895308773,ok
0043.jpg,P2,1.3178744238103708,0.3243412422839506,9,1,ok,0.002011598186728395,0,sam3_if_supported,1,ok,1,9,0.993450497038118,0.7935813274981766,ok
0044.jpg,P2,1.267714718434464,0.3054833381558642,22,1,ok,0.0005623070987654321,0,sam3_if_supported,1,ok,1,9,0.9920227136449858,0.8445859872611465,ok
0045.jpg,P2,1.248003048280241,0.278412784529321,14,1,ok,0.0005056423611111111,0,sam3_if_supported,1,ok,1,9,0.992008133139423,0.8279648609077599,ok
0046.jpg,P2,1.231494457106423,0.27828004436728393,3,1,ok,0.00017240547839506172,0,sam3_if_supported,1,ok,1,9,0.9913872851914886,0.7479406919275123,ok
