method,mask_dir,gt_frames,eval_frames,missing_frames,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,temporal_iou,area_cv,component_count_mean,outside_nonblack_ratio,leakage_energy
P2_candidate,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/P2_candidate,1,1,,0.9964205518130683,0.9321183183735824,0.9631974377150962,0.9562122068874244,0.929007578446183,180.7741241455078,0.44297927784523045,,0.0,1.0,0.0007920750158996424,0.000640552662037037
A1_selected,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A1_selected,1,1,,0.9948660956260028,0.7576930009541805,0.8602312800901851,0.8498284119403359,0.7547419621747925,486.46044921875,0.4088200295615468,,0.0,1.0,0.0009249074719821912,0.000747974537037037
A2_spnp,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A2_spnp,1,1,,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,,0.0,1.0,0.0010042193312817603,0.0008121141975308642
A3_residual_repair,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A3_residual_repair,1,1,,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,,0.0,1.0,0.0010042193312817603,0.0008121141975308642
A5_full,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A5_full,1,1,,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,,0.0,1.0,0.0010042193312817603,0.0008121141975308642
A3_thin_restored,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A3_thin_restored,1,1,,1.0,2.5209522645083952e-06,5.041891818648193e-06,0.4043524633846985,2.5209522645083952e-06,989.3131103515625,0.0009345066583599408,,0.0,0.0,0.0,0.0
