method,frame,mask_path,gt_path,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,area_ratio,component_count,temporal_iou,outside_nonblack_ratio,leakage_energy
P2_candidate,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/P2_candidate/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,0.9964205518130683,0.9321183183735824,0.9631974377150962,0.9562122068874244,0.929007578446183,180.7741241455078,0.44297927784523045,0.1789529079861111,1,,0.0007920750158996424,0.000640552662037037
A1_selected,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A1_selected/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,0.9948660956260028,0.7576930009541805,0.8602312800901851,0.8498284119403359,0.7547419621747925,486.46044921875,0.4088200295615468,0.1456931182484568,1,,0.0009249074719821912,0.000747974537037037
A2_spnp,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A2_spnp/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,0.14640299479166666,1,,0.0010042193312817603,0.0008121141975308642
A3_residual_repair,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A3_residual_repair/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,0.14640299479166666,1,,0.0010042193312817603,0.0008121141975308642
A5_full,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A5_full/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,0.9944528853478269,0.7610685560363571,0.8622473114325567,0.8517025967942466,0.7578512624902883,486.21722412109375,0.48049789105844926,0.14640299479166666,1,,0.0010042193312817603,0.0008121141975308642
A3_thin_restored,0000,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/method_masks/A3_thin_restored/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S22_XianKeLai1_RAP_FSAM3_GT1/gt_masks/mask_0000.png,1.0,2.5209522645083952e-06,5.041891818648193e-06,0.4043524633846985,2.5209522645083952e-06,989.3131103515625,0.0009345066583599408,4.822530864197531e-07,0,,0.0,0.0
