图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
0000.jpg,P1,green plant,1.0810831583811533,0.3756516521136115,1.0,0.6405959429192278,1.0,0.5377646684646606,1.0,0.5475977490621092,1,0.3702807056816533,0.6205244853277396,0.3198433420365535,0.0,0.0,0.9552533425036478,0.15838240258487654,1,11.220928295079418,1.0,0.13444116711616516,0.0,0.007304631925260736,
0000.jpg,P2,entire plant excluding pot,1.1688098016889006,0.543769961615096,1.0,0.6589078118382452,1.0,0.5791422724723816,0.595855357770605,0.7710083738240463,1,0.412445792503756,0.6710581121478727,0.5028720626631854,0.01873379919774351,0.0,0.926786217319503,0.22478913483796295,1,10.35325980458976,1.0,0.1447855681180954,0.033565192859606185,0.00518801109793504,
0000.jpg,P3,leaves and stems,1.097702438950084,0.410872609489764,1.0,0.6466769925289841,1.0,0.5660961866378784,1.0,0.17753661718119138,1,0.37297328121875867,0.6311113317073636,0.3391644908616188,0.0,0.0,0.9103470676609006,0.1722946807484568,1,10.927341209071384,1.0,0.1415240466594696,0.0,0.02253056334805375,
0000.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0000.jpg,P5,plant body without background,1.079972407780379,0.3753067495897796,1.0,0.6393174000804125,1.0,0.535559356212616,1.0,0.5427714256176988,1,0.36993570660381747,0.6204208132441913,0.3174934725848564,0.0,0.0,0.956395969030764,0.15824616608796296,1,11.28336566075697,1.0,0.133889839053154,0.0,0.007369584711368725,
0025.jpg,P1,green plant,1.081445620025448,0.6312384625527425,1.0,0.6930256019309996,0.32569590665203,0.14832215011119843,0.9870204418748709,0.30931631735988785,1,0.521789195776054,0.854133644246213,0.7204890387858347,0.008624573059924326,0.0,0.9574176522640658,0.25933919270833333,1,8.858962705379648,0.32569590665203,0.037080537527799606,0.020263004849230357,0.012931745839150225,
0025.jpg,P2,entire plant excluding pot,1.2226345074502323,0.9012309052195655,1.0,0.7074620819586345,0.39331968863239836,0.35457175970077515,0.09079528681261656,0.26419233698135375,1,0.5513176203479576,0.9997626007629702,1.0,0.26115845246268,0.0,0.9974824581972205,0.3659862075617284,1,8.270066354127804,0.39331968863239836,0.08864293992519379,0.22027575111113454,0.015140484564025463,
0025.jpg,P3,leaves and stems,1.079851382079411,0.6321440605954055,1.0,0.6942049937897172,0.3143093890429681,0.148429274559021,0.9909281196089708,0.3091539289558665,1,0.5220338384819885,0.8546221071701154,0.7209106239460371,0.008683258821836279,0.0,0.9575716630871229,0.2596969039351852,1,8.809933922858285,0.3143093890429681,0.03710731863975525,0.020183098656936068,0.012938538460467124,
0025.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0025.jpg,P5,plant body without background,1.0812046341076809,0.6316789000234411,1.0,0.6930805590597904,0.3227890069642716,0.14829029142856598,0.9788122413714703,0.30902390352451364,1,0.5220368826124671,0.8543712081151686,0.7209106239460371,0.008410661805356176,0.0,0.9576624600347825,0.25951316550925924,1,8.856674362834996,0.3227890069642716,0.037072572857141495,0.02043292794538087,0.012943982502255511,
