图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记
0000.jpg,0.0,0.0,0.0,0.0,0.0,0
0001.jpg,0.14358498708124964,0.17549618614402063,0.03637893204548885,0.25956678632984176,0.05449928224673187,0
0002.jpg,0.29289182036786493,0.4357301159691819,0.08461391942006057,0.3460082629457586,0.21820489458130987,0
0003.jpg,0.37340094265231893,0.4556553607212047,0.31411075967238017,0.29962908958610857,0.4032440272351672,0
0004.jpg,0.27270200312858894,0.3703784820895252,0.25721124996031713,0.2540545404880443,0.10168724523443186,0
0005.jpg,0.3765556690301076,0.7004912066786579,0.10197659030744709,0.35159365423375144,0.11994123704851829,0
0006.jpg,0.36174575177483015,0.45185530947654295,0.412469611116892,0.2886647342336254,0.18875204746940497,0
0007.jpg,0.18168970334318482,0.19976124181573685,0.12204474026559506,0.26550103670315484,0.09924549643659636,0
0008.jpg,0.19717737776213395,0.20825482720767108,0.010678758353990373,0.3010708063713248,0.3090053137208019,0
0009.jpg,0.2309180215522189,0.2397775835126036,0.025433047557321377,0.3071503076655637,0.425666856780576,0
0010.jpg,0.21245430926629463,0.32256495931654416,0.048903223662622314,0.3410341426119742,0.013814879579033804,0
0011.jpg,0.1419838302305248,0.16754961324230178,0.031165361953321435,0.301361584375329,0.0013981934237104656,0
0012.jpg,0.17204988177610192,0.21710915587913548,0.021555195605267353,0.31036620192396946,0.08720885224063513,0
0013.jpg,0.219754555866069,0.36826152872852547,0.004976690379550814,0.3500415350466277,0.014056429696936388,0
0014.jpg,0.20615546036355095,0.29270315191005336,0.07621627713306785,0.3257775499037674,0.021406002905489784,0
0015.jpg,0.19019536984067695,0.286521540721304,0.03917299490839464,0.30111664442442765,0.032269471700099785,0
0016.jpg,0.22450185991307378,0.2563071119770476,0.17721291451233712,0.27748452144086433,0.14080007821871185,0
0017.jpg,0.3141397375824602,0.3649530764356197,0.3302142717067078,0.2883000782381384,0.21185048895854539,0
0018.jpg,0.3073439648172653,0.47631025384582115,0.23220835987080957,0.28974501180173984,0.06764688702060363,0
0019.jpg,0.2652524024373301,0.4065471313343004,0.11920639268543792,0.34535397954305924,0.04547208942133794,0
0020.jpg,0.13141609519204492,0.13040116483973285,0.02788844146799335,0.2856370656940125,0.04929540471757975,0
0021.jpg,0.27003339535072374,0.36692586054721976,0.26791109629355436,0.29667516168595387,0.003085197762132084,0
0022.jpg,0.1645288821861091,0.21012977644920927,0.0018536886228471396,0.32631034143708804,0.0596163527593471,0
0023.jpg,0.163748768853688,0.20967029745272914,0.060099379519644607,0.29197625869570654,0.015635034609299988,0
0024.jpg,0.14525843004538444,0.1798019988631787,0.03004626187653509,0.29521108495418347,0.0067559582372817345,0
0025.jpg,0.1384809694221954,0.14769503597758116,0.02620963672387513,0.30534603483876355,0.02599192626254883,0
0026.jpg,0.1345335833542133,0.13914665876448506,0.04127577989287401,0.2850965643796508,0.028261111456749043,0
0027.jpg,0.1554337236376898,0.18733297546485284,0.01599165669984304,0.3237497072591866,0.03287894156822608,0
0028.jpg,0.1440661653029062,0.15047028439265986,0.05255733803558404,0.3053256861915645,0.012872064724587342,0
0029.jpg,0.13604794985722954,0.1391913653413449,0.030925089122064483,0.29433486606280723,0.04010655461027272,0
0030.jpg,0.11371976014265502,0.10901850936915292,0.02604934369379266,0.270764442967924,0.009065567986815556,0
