图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0104.jpg,P2,1.172894388290078,0.27029887635030864,8,1,ok,0.0018097752700617284,0,sam3_if_supported,1,ok,1,9,0.9931347307962244,0.9920610211706102,ok
0105.jpg,P2,1.1610394637264507,0.2679102768132716,14,1,ok,0.0015775704089506172,0,sam3_if_supported,1,ok,1,9,0.9922646693121335,0.9862068965517241,ok
0106.jpg,P2,1.1532022564856523,0.261293041087963,5,1,ok,0.001347294560185185,0,sam3_if_supported,1,ok,1,9,0.9952614714407415,0.9885295523339175,ok
0107.jpg,P2,1.149360870792733,0.2585285252700617,8,1,ok,0.0012568721064814814,0,sam3_if_supported,1,ok,1,9,0.9956644203235334,0.9886638171343617,ok
0108.jpg,P2,1.1607528090675232,0.26502592110339507,7,1,ok,0.0003345630787037037,0,sam3_if_supported,1,ok,1,9,0.9933670338395086,0.9791164658634538,ok
0109.jpg,P2,1.1425666001127106,0.26133885513117283,6,1,ok,0.0006845582561728395,0,sam3_if_supported,1,ok,1,9,0.995473200598394,0.9934865900383142,ok
0110.jpg,P2,1.1378692517363587,0.24843376253858024,3,0,missing_colmap_observation,0.0,0,sam3_if_supported,1,ok,1,9,0.9970995405462588,,
0111.jpg,P2,1.14925274162942,0.25132414641203704,2,1,ok,0.0006262056327160494,0,sam3_if_supported,1,ok,1,9,0.9963606171662525,0.9902482269503546,ok
0112.jpg,P2,1.1442179018711165,0.25760163483796295,0,0,missing_colmap_observation,0.0,0,sam3_if_supported,1,ok,1,9,0.9965904836777478,,
0113.jpg,P2,1.1260408346701385,0.2619091194058642,6,1,ok,0.0002277440200617284,0,sam3_if_supported,1,ok,1,9,0.9970601415903607,0.9742647058823529,ok
0114.jpg,P2,1.1107702092021308,0.22010633680555555,8,1,ok,0.0002088155864197531,0,sam3_if_supported,1,ok,1,9,0.9925674468269976,0.9725490196078431,ok
0115.jpg,P2,1.1831553285568994,0.33517686631944443,15,1,ok,0.00012393904320987653,0,sam3_if_supported,1,ok,1,9,0.9943411217809288,0.9896678966789668,ok
0116.jpg,P2,1.1527001350627208,0.3055510947145062,15,1,ok,0.0002768132716049383,0,sam3_if_supported,1,ok,1,9,0.9950650147812866,0.987485779294653,ok
0117.jpg,P2,1.2675627345074307,0.38621371045524694,6,1,ok,8.342978395061729e-05,0,sam3_if_supported,1,ok,1,9,0.994232918169633,0.987603305785124,ok
0118.jpg,P1,1.3094732759396148,0.3696497636959877,6,1,ok,0.0002088155864197531,0,sam3_if_supported,1,ok,1,9,0.9922337713789119,0.9934640522875817,ok
0119.jpg,P2,1.2704081223538903,0.3285620418595679,5,1,ok,0.0002689766589506173,0,sam3_if_supported,1,ok,1,9,0.996344585771133,0.9928721174004193,ok
0120.jpg,P2,1.2477754474332954,0.3006281346450617,6,1,ok,0.0003392650462962963,0,sam3_if_supported,1,ok,1,9,0.9965416886307311,0.99,ok
0121.jpg,P2,1.2464158881133,0.2996003327546296,12,1,ok,0.0005326485339506173,0,sam3_if_supported,1,ok,1,9,0.9963317545097249,0.9937304075235109,ok
0122.jpg,P2,1.265674669364589,0.31886887538580244,8,1,ok,0.00022026909722222223,0,sam3_if_supported,1,ok,1,9,0.9967582250251106,0.9936886395511921,ok
0123.jpg,P2,1.2214114819629978,0.30099078896604936,13,1,ok,0.00022038966049382717,0,sam3_if_supported,1,ok,1,9,0.9967775723523562,0.9953828395536745,ok
0124.jpg,P2,1.2575162705872955,0.2966795669367284,6,1,ok,0.000439453125,0,sam3_if_supported,1,ok,1,9,0.9960624556365256,0.9969814575247952,ok
0125.jpg,P2,1.24262503992158,0.2889674961419753,7,1,ok,0.0003156346450617284,0,sam3_if_supported,1,ok,1,9,0.9965469417319366,0.9979726305119108,ok
0126.jpg,P2,1.2097135215805646,0.28513768325617284,10,1,ok,0.0004600694444444444,0,sam3_if_supported,1,ok,1,9,0.9963157286333644,0.996264674493063,ok
0127.jpg,P2,1.1984723376950952,0.27214240933641975,2,1,ok,0.000624879436728395,0,sam3_if_supported,1,ok,1,9,0.99620314737114,0.9959128065395095,ok
0128.jpg,P2,1.189055565225068,0.27945650077160494,9,1,ok,0.00040834780092592594,0,sam3_if_supported,1,ok,1,9,0.9951477942910045,0.9939622641509434,ok
0129.jpg,P2,1.2141299839620685,0.289506534529321,7,1,ok,0.0002728346836419753,0,sam3_if_supported,1,ok,1,9,0.9945527986439706,0.9955874241588527,ok
0130.jpg,P2,1.2014083673112057,0.29296959394290123,8,1,ok,0.00014551986882716049,0,sam3_if_supported,1,ok,1,9,0.9959409647257856,0.9945593035908596,ok
0131.jpg,P2,1.1719410189747324,0.2721586853780864,10,1,ok,0.00018229166666666667,0,sam3_if_supported,1,ok,1,9,0.9954045637038977,0.9969719909159728,ok
0132.jpg,P2,1.1822960219315184,0.2835372058256173,8,1,ok,0.000377001350308642,0,sam3_if_supported,1,ok,1,9,0.9958202894726201,0.9983258928571429,ok
0133.jpg,P2,1.198458519494914,0.3028196132330247,22,1,ok,0.00014166184413580247,0,sam3_if_supported,1,ok,1,9,0.9957701050293304,0.9935022742040286,ok
0134.jpg,P2,1.1885854701050573,0.2908939766589506,15,1,ok,0.00010525173611111111,0,sam3_if_supported,1,ok,1,9,0.9948761469619675,0.9963369963369964,ok
0135.jpg,P2,1.2241497405179391,0.2908228443287037,17,1,ok,0.0002293113425925926,0,sam3_if_supported,1,ok,1,9,0.9941993375758622,0.997093023255814,ok
0136.jpg,P2,1.2363339036150403,0.29912663966049385,16,1,ok,0.0001947096836419753,0,sam3_if_supported,1,ok,1,9,0.9938846587058293,0.9959819186338523,ok
0137.jpg,P2,1.258314022639969,0.31668113425925926,12,1,ok,0.00013189621913580247,0,sam3_if_supported,1,ok,1,9,0.99483820028727,0.9930898321816387,ok
0138.jpg,P3,1.139049309780321,0.2596219135802469,15,1,ok,2.0616319444444445e-05,0,sam3_if_supported,1,ok,1,9,0.9906902722883022,0.9975550122249389,ok
0139.jpg,P1,1.2206107573599354,0.25943733121141976,29,1,ok,6.293402777777778e-05,0,sam3_if_supported,1,ok,1,9,0.9855282810376383,0.99581589958159,ok
0140.jpg,P2,1.0908382407134982,0.22190960165895063,12,1,ok,0.00031635802469135804,0,sam3_if_supported,1,ok,1,9,0.9944028835838953,0.9968905472636815,ok
0141.jpg,P3,1.1054834276020122,0.23843930844907407,4,1,ok,0.0004476514274691358,0,sam3_if_supported,1,ok,1,9,0.9750925541419709,0.9947619047619047,ok
0142.jpg,P1,1.1677416475662397,0.2545534336419753,19,1,ok,0.000336009837962963,0,sam3_if_supported,1,ok,1,9,0.9861266573499621,0.9954545454545455,ok
0143.jpg,P1,1.187197035618532,0.29532093942901233,7,1,ok,0.00023521894290123456,0,sam3_if_supported,1,ok,1,9,0.9932205148356638,0.9980506822612085,ok
