image,mask_stem,registered_points,inside_mask_points,geometry_score,geometry_flag
crop_0103.png,0103,6188,6139,0.9920814479638009,ok
crop_0104.png,0104,6424,6373,0.9920610211706102,ok
crop_0105.png,0105,6525,6435,0.9862068965517241,ok
crop_0106.png,0106,6277,6205,0.9885295523339175,ok
crop_0107.png,0107,5381,5320,0.9886638171343617,ok
crop_0108.png,0108,1245,1219,0.9791164658634538,ok
crop_0109.png,0109,2610,2593,0.9934865900383142,ok
crop_0111.png,0111,2256,2234,0.9902482269503546,ok
crop_0113.png,0113,816,795,0.9742647058823529,ok
crop_0114.png,0114,255,248,0.9725490196078431,ok
crop_0115.png,0115,1355,1341,0.9896678966789668,ok
crop_0116.png,0116,1758,1736,0.987485779294653,ok
crop_0117.png,0117,968,956,0.987603305785124,ok
crop_0118.png,0118,1530,1520,0.9934640522875817,ok
crop_0119.png,0119,2385,2368,0.9928721174004193,ok
crop_0120.png,0120,2100,2079,0.99,ok
crop_0121.png,0121,2233,2219,0.9937304075235109,ok
crop_0122.png,0122,1426,1417,0.9936886395511921,ok
crop_0123.png,0123,2599,2587,0.9953828395536745,ok
crop_0124.png,0124,2319,2312,0.9969814575247952,ok
crop_0125.png,0125,1973,1969,0.9979726305119108,ok
crop_0126.png,0126,1874,1867,0.996264674493063,ok
crop_0127.png,0127,2202,2193,0.9959128065395095,ok
crop_0128.png,0128,1325,1317,0.9939622641509434,ok
crop_0129.png,0129,1813,1805,0.9955874241588527,ok
crop_0130.png,0130,919,914,0.9945593035908596,ok
crop_0131.png,0131,1321,1317,0.9969719909159728,ok
crop_0132.png,0132,1792,1789,0.9983258928571429,ok
crop_0133.png,0133,1539,1529,0.9935022742040286,ok
crop_0134.png,0134,2184,2176,0.9963369963369964,ok
crop_0135.png,0135,2408,2401,0.997093023255814,ok
crop_0136.png,0136,1991,1983,0.9959819186338523,ok
crop_0137.png,0137,1013,1006,0.9930898321816387,ok
crop_0138.png,0138,1227,1224,0.9975550122249389,ok
crop_0139.png,0139,478,476,0.99581589958159,ok
crop_0140.png,0140,1608,1603,0.9968905472636815,ok
crop_0141.png,0141,2100,2089,0.9947619047619047,ok
crop_0142.png,0142,1540,1533,0.9954545454545455,ok
crop_0143.png,0143,1539,1536,0.9980506822612085,ok
crop_0144.png,0144,1313,1306,0.9946686976389947,ok
crop_0145.png,0145,241,237,0.983402489626556,ok
crop_0146.png,0146,2064,2053,0.9946705426356589,ok
crop_0147.png,0147,1244,1232,0.9903536977491961,ok
crop_0148.png,0148,1730,1724,0.9965317919075144,ok
crop_0149.png,0149,3654,3630,0.993431855500821,ok
crop_0150.png,0150,2218,2208,0.9954914337240758,ok
crop_0151.png,0151,2878,2861,0.9940931202223766,ok
crop_0152.png,0152,2917,2894,0.9921151868357901,ok
crop_0153.png,0153,1061,1045,0.9849198868991518,ok
crop_0154.png,0154,2746,2729,0.9938091769847051,ok
crop_0155.png,0155,3301,3277,0.9927294759163889,ok
crop_0156.png,0156,721,694,0.9625520110957004,ok
crop_0157.png,0157,334,316,0.9461077844311377,ok
crop_0158.png,0158,397,387,0.9748110831234257,ok
crop_0159.png,0159,245,233,0.9549180327868853,ok
crop_0160.png,0160,1034,1011,0.9777562862669246,ok
crop_0161.png,0161,3077,3052,0.991875203119922,ok
crop_0162.png,0162,4004,3964,0.99000999000999,ok
crop_0163.png,0163,3961,3909,0.986872002019692,ok
crop_0164.png,0164,4211,4157,0.9871764426502019,ok
crop_0165.png,0165,3667,3613,0.9852740659940006,ok
crop_0166.png,0166,3554,3503,0.9856499718626899,ok
