图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记,几何分数,几何标记,最终重提示标记
0074.jpg,0.15634967918034987,0.16093682201674175,0.08705398329214335,0.26609639648932903,0.07822797686081445,0,0.9803921568627451,ok,0
0075.jpg,0.1284616130742914,0.1304993183355143,0.04966328891186315,0.2629091654643788,0.030958253752006008,0,0.9696969696969697,ok,0
0076.jpg,0.11656213592602332,0.10223033373405632,0.041798202651196104,0.27531611974155434,0.010019590139439974,0,0.9840425531914894,ok,0
0077.jpg,0.15112696638009118,0.18878662354120557,0.024803753153893448,0.2745042802624801,0.06816426524383903,0,0.9625,ok,0
0078.jpg,0.15310167834799493,0.22427991333202013,0.01687829756703442,0.2533697588005521,0.046944630599275165,0,0.9714285714285714,ok,0
0079.jpg,0.1281080179862521,0.16669296911614206,0.02051062709179042,0.25223394802675714,0.01052890010643667,0,0.987987987987988,ok,0
0080.jpg,0.1820379715338264,0.24989055784900283,0.04000351447524499,0.2621064405144673,0.1269919169283156,0,0.9844020797227037,ok,0
0081.jpg,0.1764176059364843,0.2705830006390004,0.05058574801852417,0.25557993276214663,0.03448090345110988,0,0.9834710743801653,ok,0
0082.jpg,0.14027550106557013,0.2118708236648813,0.023997709546160595,0.23079089961344368,0.016157069953070702,0,0.9764150943396226,ok,0
0083.jpg,0.2852700477841212,0.521789661257855,0.12944279004992815,0.25069277352126185,0.05073183634049631,0,0.9734265734265735,ok,0
0084.jpg,0.1258158290950686,0.18178708351867146,0.05219764011799406,0.1847963440485728,0.019612358812612474,0,0.9731127197518097,ok,0
0085.jpg,0.0800602772735476,0.07756491757855077,0.021704754528706842,0.17767041831161667,0.02045841940649298,0,0.9775700934579439,ok,0
0086.jpg,0.17658227405241614,0.3297310065541236,0.018663560355871606,0.21756743267119827,0.0141244900113694,0,0.9767857142857143,ok,0
0087.jpg,0.14281822493848678,0.2535616453188103,0.011193155180496904,0.17814235274828394,0.04491848063138642,0,0.9608843537414966,ok,0
0088.jpg,0.3048999064535953,0.6774494182215668,0.07691880860928381,0.191346228062233,0.004842339387784992,0,0.9785407725321889,ok,0
0089.jpg,0.3342059916369284,0.6677044330382635,0.13795526345669615,0.2048989340732753,0.09863927127362203,0,0.9629629629629629,ok,0
0090.jpg,0.3754794141844929,0.8275011792803165,0.10050371003393668,0.21473066166507382,0.046969390077529455,0,0.8987341772151899,ok,0
0091.jpg,0.27982191514682886,0.2786330989288407,0.30294729478951055,0.1903579554752436,0.3931601197036406,0,0.9912140575079872,ok,0
0092.jpg,0.48710294460662845,0.625704714437454,0.7629034083567792,0.24804166114279114,0.10246684785751349,0,0.9935064935064936,ok,0
0093.jpg,0.2212129353812932,0.3995932856486599,0.04072198949934695,0.2553627504376207,0.04889400280013559,0,0.9506172839506173,ok,0
0094.jpg,0.12030907439494698,0.12654215295195614,0.010876454547687882,0.24022372648118284,0.08829517069696437,0,0.9878883622959452,ok,0
0095.jpg,0.17436209926764876,0.27007589769014606,0.027959545918164637,0.27341396549353036,0.029947714821159217,0,0.9757630161579892,ok,0
0096.jpg,0.2120547821106764,0.3917038748626638,0.015582219587615997,0.25191718004214214,0.053890506675363874,0,0.978494623655914,ok,0
0097.jpg,0.19342297955183277,0.26975645622424915,0.0879785890439373,0.2484139012234028,0.09940064871007027,0,0.9932461873638344,ok,0
0098.jpg,0.14729510639111268,0.1433661754848975,0.09387932128694228,0.2554757483745429,0.06518785037351503,0,0.9953942520265291,ok,0
0099.jpg,0.11318971068327902,0.10198565303091411,0.040591187712104834,0.2565905674368657,0.021328622234776294,0,0.9844868735083532,ok,0
0100.jpg,0.15589891398690583,0.22062959285244788,0.004250431927854119,0.2865456821013701,0.039863519874953665,0,0.9884064560127301,ok,0
0101.jpg,0.11006245973186024,0.10988536474288724,0.003553594534772937,0.27697925421935754,0.009795799222113877,0,0.9924634950541686,ok,0
0102.jpg,0.08207402500826709,0.042040022803350285,0.011186559748404715,0.23785264970434417,0.03400143109271513,0,0.9908512947743836,ok,0
0103.jpg,0.0978405693384567,0.06288526684067308,0.009019070357208194,0.27476684388192174,0.03256164922959088,0,0.9920814479638009,ok,0
0104.jpg,0.07786403440442183,0.026533289502115198,0.00021360603555227591,0.2339182694350429,0.0669627614068848,0,0.9920610211706102,ok,0
