图像,COLMAP图像,后端,接受,原因,注册点数,掩膜内点数,正修正点支撑像素,负修正删除像素,几何修正像素,几何修正像素比例,修正前后IoU,正提示框xyxy,负提示框xyxy
0000.jpg,0000.jpg,colmap_tracks,1,ok,977,780,45318,0,8667,0.001044921875,0.9919880565005177,"629,702,2119,3113",
0025.jpg,0025.jpg,colmap_tracks,1,ok,711,589,25750,0,5162,0.0006223476080246913,0.9952807980040755,"69,1425,2048,2632",
0050.jpg,0050.jpg,colmap_tracks,1,ok,554,354,38200,0,5709,0.0006882957175925926,0.991567444931383,"679,1316,1743,2591",
0075.jpg,0075.jpg,colmap_tracks,1,ok,145,82,15691,0,1692,0.00020399305555555557,0.9978146282995303,"323,1024,2086,2588",
0100.jpg,0100.jpg,colmap_tracks,1,ok,280,105,43819,0,1524,0.00018373842592592593,0.998429782209556,"120,0,1543,2266",
