图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0162.jpg,P2,0.7902424408558544,0.05697072723765432,8,1,ok,0.0010849488811728394,1,sam3_if_supported,1,ok,1,9,0.9649608770783041,0.39655172413793105,low
0163.jpg,P2,0.8521670265776202,0.05143892264660494,3,1,ok,0.0004306520061728395,1,sam3_if_supported,1,ok,1,9,0.9793279332896855,0.2548262548262548,low
0164.jpg,P1,0.8941298494068056,0.039573808834876545,5,1,ok,0.005776427469135803,1,sam3_if_supported,1,ok,1,9,0.9900838510975415,0.3183921341816079,low
0165.jpg,P1,0.9092064219452167,0.03398280767746913,2,0,iou_guard,0.02536723572530864,1,sam3_if_supported,1,ok,1,9,0.9872994699834681,0.3480738993710692,low
0166.jpg,P1,0.9286635026596657,0.03490632233796296,0,0,iou_guard,0.02610966435185185,1,sam3_if_supported,1,ok,1,9,0.9783336269156244,0.3499381734675852,low
0167.jpg,P1,0.8879414684721584,0.035137562692901234,2,1,ok,0.0010034481095679013,1,sam3_if_supported,1,ok,1,9,0.9796370106510296,0.33393501805054154,low
0168.jpg,P1,0.8851529722464675,0.03344280478395062,3,0,iou_guard,0.02477490837191358,1,sam3_if_supported,1,ok,1,9,0.9800310595933427,0.3363249881908361,low
0169.jpg,P1,0.9400531709318594,0.03384150752314815,3,0,iou_guard,0.01821192611882716,1,sam3_if_supported,1,ok,1,9,0.9720081930715113,0.29706825469537335,low
0170.jpg,P1,0.8820604406141952,0.039321831597222225,1,1,ok,0.002443938078703704,1,sam3_if_supported,1,ok,1,9,0.9836523386464594,0.32027168234064785,low
0171.jpg,P1,0.8875156276558374,0.050287784529320985,0,1,ok,0.005639949845679012,1,sam3_if_supported,1,ok,1,9,0.9849565790326413,0.5413427561837456,low
0172.jpg,P2,0.8703218302272102,0.11652464313271604,6,1,ok,0.004933931327160494,1,sam3_if_supported,1,ok,1,9,0.9809546035018119,0.496861419604056,low
0173.jpg,P2,0.9624914357395453,0.18302179783950617,5,1,ok,0.006215277777777778,1,sam3_if_supported,1,ok,1,9,0.9870726571492474,0.5434868162140889,low
0174.jpg,P2,1.0450519811575414,0.2013423514660494,7,1,ok,0.0015168065200617284,1,sam3_if_supported,1,ok,1,9,0.9545509943044695,0.5891908778506717,low
0175.jpg,P1,1.051939218678255,0.18383234471450619,7,1,ok,0.0009045862268518518,1,sam3_if_supported,1,ok,1,9,0.9815952173125381,0.5461760461760462,low
0176.jpg,P1,1.059159805481269,0.18952859760802468,9,1,ok,0.0005413290895061729,1,sam3_if_supported,1,ok,1,9,0.9900659974813232,0.5378071833648393,low
0177.jpg,P1,1.0794006560271188,0.19498119212962964,19,1,ok,0.0007594280478395062,1,sam3_if_supported,1,ok,1,9,0.9847600520814308,0.5377049180327869,low
0178.jpg,P1,1.1215239918008506,0.22163773148148147,16,1,ok,0.002994791666666667,0,sam3_if_supported,1,ok,1,9,0.989559508927564,0.703023758099352,ok
0179.jpg,P2,1.1298074824787339,0.26335780767746914,13,1,ok,0.000361328125,1,sam3_if_supported,1,ok,1,9,0.9832192521988425,0.5602893890675241,low
0180.jpg,P2,1.0465609582017636,0.1906494743441358,10,1,ok,0.0003410734953703704,1,sam3_if_supported,1,ok,1,9,0.973768034595,0.26311263972484955,low
0181.jpg,P2,1.066362194759982,0.2138329475308642,7,1,ok,0.0033289930555555555,0,sam3_if_supported,1,ok,1,9,0.9787199800229552,0.7610726122326001,ok
0182.jpg,P2,1.117706538156178,0.2123711178626543,6,1,ok,0.006460985725308642,0,sam3_if_supported,1,ok,1,9,0.9589490257339272,0.9218172863826644,ok
0183.jpg,P2,1.0985359308978881,0.19483591338734568,6,1,ok,0.0065323591820987655,0,sam3_if_supported,1,ok,1,9,0.9527212659224709,0.9456975772765246,ok
0184.jpg,P2,1.1061830109357036,0.17798442322530864,8,1,ok,0.006532841435185185,0,sam3_if_supported,1,ok,1,9,0.9815180213882685,0.9510680837630222,ok
0185.jpg,P2,1.1065834353619626,0.17491789641203703,9,1,ok,0.006791087962962963,0,sam3_if_supported,1,ok,1,9,0.9780998500549655,0.9340419474233653,ok
0186.jpg,P2,1.091520955534799,0.17054301697530863,10,1,ok,0.006142939814814815,0,sam3_if_supported,1,ok,1,9,0.9758961572308595,0.926409081856204,ok
0187.jpg,P2,1.059979478788456,0.16315043885030864,5,1,ok,0.006060233410493827,0,sam3_if_supported,1,ok,1,9,0.969059125735148,0.9330027325169518,ok
0188.jpg,P2,1.0640695226122432,0.16189127604166667,15,1,ok,0.006309076003086419,0,sam3_if_supported,1,ok,1,9,0.9730445166494764,0.9326334208223972,ok
0189.jpg,P2,1.01684799375935,0.16894085165895062,16,1,ok,0.0036803144290123457,0,sam3_if_supported,1,ok,1,9,0.9780395509860754,0.9132569558101473,ok
0190.jpg,P2,1.0208286242861762,0.1792229697145062,12,1,ok,0.0036535493827160492,0,sam3_if_supported,1,ok,1,9,0.9707487005946123,0.9310344827586207,ok
0191.jpg,P2,1.028530811552463,0.18303590374228396,11,1,ok,0.0023425443672839504,0,sam3_if_supported,1,ok,1,9,0.9850041001025526,0.9125446200917899,ok
0192.jpg,P2,1.012479214315535,0.1887619357638889,8,1,ok,0.0018152006172839506,0,sam3_if_supported,1,ok,1,9,0.9865066093301286,0.9218790552815987,ok
0193.jpg,P2,1.0142297770443105,0.20079764660493826,3,1,ok,0.0020480082947530866,0,sam3_if_supported,1,ok,1,9,0.9829464079358985,0.9357560025957171,ok
0194.jpg,P2,1.033273945431487,0.2046313175154321,15,1,ok,0.001607228973765432,0,sam3_if_supported,1,ok,1,9,0.9800625073116215,0.9286378428637843,ok
0195.jpg,P2,1.0496429055985597,0.2060452835648148,5,1,ok,0.0034189332561728393,0,sam3_if_supported,1,ok,1,9,0.9731046776750142,0.959409594095941,ok
0196.jpg,P4,1.0553664207244045,0.19254135320216048,6,1,ok,0.02314067322530864,0,sam3_if_supported,1,ok,1,9,0.9925288713836067,0.9495256166982923,ok
0197.jpg,P4,1.0532639413759457,0.18757245852623458,9,1,ok,0.022657576195987655,0,sam3_if_supported,1,ok,1,9,0.9839928503103144,0.939916301315265,ok
0198.jpg,P1,1.041979438201583,0.18018627025462963,8,1,ok,0.020465977044753086,0,sam3_if_supported,1,ok,1,9,0.9900709572861119,0.9050179211469535,ok
0199.jpg,P4,1.0298066108606507,0.17538278838734567,6,1,ok,0.017825038580246914,0,sam3_if_supported,1,ok,1,9,0.9819604254202283,0.9134037367993502,ok
0200.jpg,P4,1.0392112568913505,0.17828233506944444,13,1,ok,0.0215625,0,sam3_if_supported,1,ok,1,9,0.9839188866921557,0.9341661039837947,ok
0201.jpg,P1,1.0534963339330095,0.1875243537808642,6,1,ok,0.02188874421296296,0,sam3_if_supported,1,ok,1,9,0.9916180734155206,0.924279363258282,ok
0202.jpg,P1,1.050019016288962,0.18793812692901235,13,1,ok,0.008381679205246913,0,sam3_if_supported,1,ok,1,9,0.9821578356150779,0.8291624958291625,ok
0203.jpg,P4,1.0471786690269647,0.18893156828703703,3,1,ok,0.0011822434413580247,1,sam3_if_supported,1,ok,1,9,0.9896283930205307,0.6753731343283582,low
0204.jpg,P4,1.0185971904585258,0.1724410445601852,4,1,ok,0.004831934799382716,0,sam3_if_supported,1,ok,1,9,0.9917621871806545,0.8270787343635025,ok
0205.jpg,P2,0.9513487794033477,0.16235966435185184,5,1,ok,0.003793402777777778,0,sam3_if_supported,1,ok,1,9,0.9710632202260928,0.9297678518953865,ok
0206.jpg,P2,0.9830525134352083,0.1262715808256173,5,1,ok,0.0005626687885802469,1,sam3_if_supported,1,ok,1,9,0.9835002109947443,0.6935866983372921,low
0207.jpg,P2,0.8968063918972639,0.1036476417824074,4,1,ok,0.00021255304783950618,1,sam3_if_supported,1,ok,1,9,0.9857960770783698,0.5177935943060499,low
0208.jpg,P2,0.9519181163989439,0.09867983217592592,6,1,ok,0.00032708815586419753,1,sam3_if_supported,1,ok,1,9,0.9823456655434022,0.4012251148545176,low
0209.jpg,P2,0.9534378962124486,0.0921827980324074,3,1,ok,0.00023075810185185187,1,sam3_if_supported,1,ok,1,9,0.9824082487311309,0.33996937212863704,low
